epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
768,0.65625,0.890625,0.65625,0.59375,0.328125,0.65625,0.609375
769,0.734375,0.96875,0.609375,0.71875,0.421875,0.65625,0.65625
770,0.6875,0.90625,0.4375,0.5625,0.328125,0.640625,0.609375
771,0.65625,0.96875,0.75,0.5625,0.421875,0.625,0.5
772,0.75,0.9375,0.53125,0.734375,0.40625,0.625,0.75
773,0.671875,0.890625,0.5625,0.65625,0.390625,0.6875,0.6875
774,0.671875,0.953125,0.65625,0.65625,0.265625,0.71875,0.546875
775,0.640625,0.921875,0.59375,0.609375,0.4375,0.6875,0.5625
776,0.640625,0.90625,0.5,0.671875,0.203125,0.65625,0.59375
777,0.578125,0.953125,0.65625,0.546875,0.3125,0.609375,0.59375
778,0.671875,0.9375,0.625,0.640625,0.40625,0.6875,0.640625
779,0.59375,0.890625,0.546875,0.625,0.3125,0.75,0.53125
780,0.59375,0.90625,0.6875,0.609375,0.40625,0.671875,0.5625
781,0.640625,0.921875,0.671875,0.609375,0.375,0.625,0.5625
782,0.71875,0.84375,0.59375,0.609375,0.359375,0.703125,0.5625
783,0.640625,0.875,0.515625,0.578125,0.3125,0.609375,0.5
784,0.59375,0.921875,0.578125,0.671875,0.375,0.640625,0.578125
785,0.703125,0.9375,0.546875,0.6875,0.375,0.640625,0.6875
786,0.671875,0.921875,0.65625,0.671875,0.25,0.5625,0.578125
787,0.546875,0.859375,0.6875,0.578125,0.421875,0.65625,0.53125
788,0.625,0.9375,0.578125,0.703125,0.40625,0.640625,0.703125
789,0.671875,0.875,0.609375,0.625,0.421875,0.65625,0.6875
790,0.71875,0.953125,0.5,0.625,0.390625,0.703125,0.5625
791,0.6875,0.921875,0.640625,0.65625,0.328125,0.625,0.625
792,0.78125,0.90625,0.796875,0.5625,0.40625,0.5625,0.609375
793,0.640625,0.921875,0.671875,0.625,0.59375,0.6875,0.703125
794,0.84375,0.90625,0.65625,0.625,0.53125,0.671875,0.625
795,0.890625,0.890625,0.75,0.671875,0.546875,0.59375,0.625
796,0.828125,0.90625,0.6875,0.609375,0.53125,0.71875,0.71875
797,0.796875,0.890625,0.71875,0.59375,0.671875,0.640625,0.640625
798,0.875,0.921875,0.765625,0.59375,0.578125,0.734375,0.640625
799,0.8125,0.890625,0.5625,0.640625,0.46875,0.703125,0.65625
800,0.828125,0.9375,0.5625,0.65625,0.390625,0.71875,0.5625
801,0.703125,0.921875,0.671875,0.515625,0.296875,0.578125,0.5625
802,0.59375,0.96875,0.640625,0.71875,0.234375,0.578125,0.640625
803,0.546875,0.90625,0.640625,0.5625,0.25,0.75,0.53125
804,0.5625,0.9375,0.5625,0.671875,0.234375,0.671875,0.46875
805,0.46875,0.9375,0.53125,0.6875,0.3125,0.734375,0.515625
806,0.53125,0.859375,0.625,0.515625,0.375,0.546875,0.578125
807,0.671875,0.921875,0.65625,0.578125,0.296875,0.59375,0.59375
808,0.625,0.890625,0.6875,0.5625,0.3125,0.609375,0.59375
809,0.578125,0.953125,0.625,0.703125,0.484375,0.640625,0.671875
810,0.75,0.890625,0.546875,0.671875,0.359375,0.53125,0.609375
811,0.671875,0.84375,0.703125,0.5625,0.3125,0.59375,0.53125
812,0.765625,0.796875,0.59375,0.6875,0.375,0.71875,0.640625
813,0.609375,0.890625,0.5,0.578125,0.453125,0.625,0.625
814,0.703125,0.9375,0.59375,0.71875,0.34375,0.5625,0.625
815,0.65625,0.875,0.640625,0.640625,0.390625,0.5625,0.484375
816,0.65625,0.96875,0.65625,0.671875,0.4375,0.703125,0.65625
817,0.765625,0.984375,0.640625,0.65625,0.390625,0.6875,0.59375
818,0.65625,0.90625,0.609375,0.671875,0.4375,0.625,0.609375
819,0.609375,0.9375,0.75,0.640625,0.546875,0.609375,0.578125
820,0.6875,0.859375,0.625,0.578125,0.515625,0.703125,0.5625
821,0.75,0.921875,0.609375,0.671875,0.453125,0.6875,0.65625
822,0.640625,0.90625,0.609375,0.6875,0.46875,0.5625,0.6875
823,0.65625,0.828125,0.625,0.703125,0.421875,0.671875,0.609375
824,0.734375,0.96875,0.53125,0.640625,0.359375,0.828125,0.671875
825,0.65625,0.921875,0.6875,0.640625,0.265625,0.578125,0.578125
826,0.671875,0.90625,0.65625,0.59375,0.4375,0.703125,0.640625
827,0.59375,0.90625,0.453125,0.53125,0.375,0.6875,0.640625
828,0.609375,0.875,0.65625,0.625,0.453125,0.65625,0.625
829,0.65625,0.921875,0.46875,0.578125,0.453125,0.65625,0.515625
830,0.78125,0.96875,0.515625,0.75,0.359375,0.6875,0.78125
831,0.703125,0.859375,0.78125,0.6875,0.28125,0.625,0.65625
832,0.515625,0.953125,0.796875,0.6875,0.5,0.59375,0.640625
833,0.734375,0.90625,0.71875,0.578125,0.53125,0.71875,0.625
834,0.703125,0.875,0.640625,0.609375,0.5625,0.65625,0.515625
835,0.8125,0.9375,0.6875,0.65625,0.359375,0.65625,0.609375
836,0.703125,0.890625,0.625,0.59375,0.375,0.703125,0.59375
837,0.625,0.96875,0.6875,0.796875,0.453125,0.640625,0.6875
838,0.703125,0.90625,0.6875,0.703125,0.453125,0.625,0.625
839,0.546875,0.90625,0.546875,0.71875,0.390625,0.6875,0.640625
840,0.6875,0.875,0.5625,0.53125,0.3125,0.625,0.578125
841,0.609375,0.921875,0.546875,0.6875,0.265625,0.734375,0.703125
842,0.5625,0.96875,0.671875,0.75,0.3125,0.75,0.6875
843,0.578125,0.859375,0.671875,0.59375,0.359375,0.609375,0.546875
844,0.640625,0.9375,0.671875,0.46875,0.375,0.640625,0.515625
845,0.515625,0.90625,0.59375,0.609375,0.390625,0.609375,0.65625
846,0.703125,0.953125,0.578125,0.625,0.390625,0.734375,0.59375
847,0.640625,0.921875,0.640625,0.546875,0.4375,0.625,0.578125
848,0.640625,0.859375,0.59375,0.625,0.390625,0.75,0.546875
849,0.5625,0.90625,0.546875,0.6875,0.40625,0.625,0.640625
850,0.734375,0.890625,0.46875,0.625,0.4375,0.640625,0.578125
851,0.578125,0.9375,0.640625,0.6875,0.375,0.640625,0.671875
852,0.5625,0.84375,0.65625,0.546875,0.359375,0.703125,0.59375
853,0.59375,0.90625,0.5,0.640625,0.328125,0.734375,0.65625
854,0.6875,0.875,0.578125,0.640625,0.234375,0.75,0.640625
855,0.609375,0.921875,0.671875,0.671875,0.3125,0.703125,0.734375
856,0.609375,0.90625,0.546875,0.78125,0.5,0.703125,0.609375
857,0.78125,0.90625,0.6875,0.625,0.40625,0.59375,0.484375
858,0.65625,0.90625,0.515625,0.75,0.421875,0.578125,0.65625
859,0.609375,0.921875,0.75,0.609375,0.359375,0.65625,0.515625
860,0.734375,0.890625,0.6875,0.625,0.46875,0.703125,0.59375
861,0.6875,0.9375,0.640625,0.625,0.515625,0.625,0.609375
862,0.640625,0.9375,0.65625,0.671875,0.5625,0.671875,0.546875
863,0.828125,0.90625,0.640625,0.625,0.421875,0.5625,0.578125
864,0.59375,0.890625,0.703125,0.828125,0.453125,0.75,0.6875
865,0.71875,0.984375,0.515625,0.703125,0.578125,0.765625,0.671875
866,0.65625,0.90625,0.703125,0.671875,0.515625,0.65625,0.625
867,0.734375,0.953125,0.71875,0.65625,0.53125,0.65625,0.59375
868,0.625,0.890625,0.59375,0.78125,0.546875,0.6875,0.625
869,0.734375,0.921875,0.625,0.640625,0.34375,0.6875,0.625
870,0.765625,0.921875,0.78125,0.734375,0.34375,0.640625,0.671875
871,0.609375,0.890625,0.671875,0.671875,0.5,0.625,0.59375
872,0.78125,0.890625,0.6875,0.640625,0.484375,0.640625,0.65625
873,0.78125,0.9375,0.609375,0.65625,0.5,0.75,0.625
874,0.765625,0.9375,0.65625,0.625,0.390625,0.59375,0.609375
875,0.734375,0.90625,0.5625,0.640625,0.484375,0.609375,0.703125
876,0.640625,0.875,0.5625,0.609375,0.453125,0.65625,0.609375
877,0.671875,0.890625,0.640625,0.640625,0.4375,0.671875,0.59375
878,0.625,0.9375,0.65625,0.609375,0.390625,0.65625,0.578125
879,0.59375,0.96875,0.734375,0.671875,0.53125,0.65625,0.703125
880,0.625,0.90625,0.515625,0.640625,0.4375,0.65625,0.640625
881,0.609375,0.9375,0.671875,0.71875,0.453125,0.640625,0.640625
882,0.671875,0.921875,0.578125,0.65625,0.484375,0.703125,0.578125
883,0.734375,0.953125,0.625,0.703125,0.375,0.640625,0.625
884,0.78125,0.9375,0.734375,0.703125,0.375,0.578125,0.59375
885,0.609375,0.9375,0.578125,0.671875,0.328125,0.609375,0.65625
886,0.625,0.953125,0.703125,0.640625,0.46875,0.703125,0.609375
887,0.703125,0.890625,0.6875,0.484375,0.484375,0.75,0.59375
888,0.78125,0.953125,0.578125,0.640625,0.421875,0.5625,0.546875
889,0.78125,0.90625,0.71875,0.703125,0.359375,0.609375,0.546875
890,0.671875,0.953125,0.5625,0.71875,0.515625,0.71875,0.671875
891,0.796875,0.921875,0.59375,0.703125,0.453125,0.578125,0.640625
892,0.59375,0.953125,0.6875,0.640625,0.34375,0.6875,0.703125
893,0.75,0.859375,0.5,0.609375,0.421875,0.71875,0.609375
894,0.546875,0.890625,0.578125,0.59375,0.390625,0.59375,0.59375
895,0.609375,0.890625,0.609375,0.703125,0.375,0.6875,0.6875
896,0.625,0.921875,0.6875,0.578125,0.484375,0.671875,0.546875
897,0.703125,0.921875,0.625,0.59375,0.421875,0.578125,0.546875
898,0.796875,0.921875,0.796875,0.609375,0.421875,0.671875,0.546875
899,0.765625,0.875,0.75,0.734375,0.421875,0.6875,0.671875
900,0.796875,0.859375,0.71875,0.546875,0.40625,0.671875,0.5
901,0.765625,0.859375,0.71875,0.734375,0.375,0.671875,0.671875
902,0.703125,0.953125,0.671875,0.609375,0.46875,0.609375,0.59375
903,0.765625,0.921875,0.671875,0.5625,0.46875,0.71875,0.515625
904,0.765625,0.875,0.578125,0.6875,0.296875,0.6875,0.65625
905,0.640625,0.9375,0.609375,0.609375,0.453125,0.671875,0.59375
906,0.625,0.90625,0.59375,0.625,0.4375,0.625,0.59375
907,0.671875,0.9375,0.453125,0.65625,0.25,0.734375,0.5625
908,0.59375,0.9375,0.65625,0.71875,0.203125,0.6875,0.6875
909,0.640625,0.984375,0.625,0.75,0.234375,0.796875,0.75
910,0.53125,0.921875,0.625,0.65625,0.421875,0.75,0.6875
911,0.515625,0.921875,0.59375,0.59375,0.375,0.640625,0.578125
912,0.703125,0.921875,0.5625,0.65625,0.390625,0.75,0.640625
913,0.609375,0.859375,0.59375,0.765625,0.328125,0.671875,0.6875
914,0.671875,0.953125,0.640625,0.671875,0.390625,0.65625,0.640625
915,0.625,0.90625,0.703125,0.734375,0.375,0.703125,0.6875
916,0.65625,0.859375,0.609375,0.703125,0.359375,0.6875,0.640625
917,0.734375,0.953125,0.625,0.65625,0.3125,0.703125,0.703125
918,0.625,0.9375,0.59375,0.640625,0.265625,0.734375,0.609375
919,0.78125,0.921875,0.515625,0.625,0.25,0.734375,0.6875
920,0.609375,0.875,0.703125,0.6875,0.3125,0.640625,0.609375
921,0.546875,0.90625,0.625,0.6875,0.34375,0.71875,0.671875
922,0.6875,0.921875,0.53125,0.671875,0.296875,0.65625,0.71875
923,0.671875,0.96875,0.59375,0.75,0.328125,0.6875,0.6875
924,0.671875,0.890625,0.59375,0.59375,0.359375,0.65625,0.59375
925,0.609375,0.90625,0.671875,0.71875,0.34375,0.625,0.671875
926,0.546875,0.890625,0.703125,0.671875,0.40625,0.734375,0.75
927,0.6875,0.921875,0.609375,0.609375,0.375,0.796875,0.65625
928,0.71875,0.953125,0.65625,0.640625,0.421875,0.6875,0.578125
929,0.671875,0.9375,0.671875,0.5625,0.328125,0.65625,0.5
930,0.640625,0.875,0.5625,0.703125,0.28125,0.6875,0.6875
931,0.671875,0.96875,0.5625,0.78125,0.359375,0.71875,0.6875
932,0.640625,0.921875,0.609375,0.65625,0.234375,0.703125,0.5625
933,0.546875,0.921875,0.75,0.65625,0.28125,0.734375,0.703125
934,0.609375,0.96875,0.609375,0.71875,0.3125,0.65625,0.640625
935,0.71875,0.921875,0.609375,0.75,0.359375,0.703125,0.671875
936,0.65625,0.890625,0.625,0.734375,0.25,0.6875,0.671875
937,0.625,0.953125,0.671875,0.78125,0.34375,0.703125,0.640625
938,0.734375,0.921875,0.65625,0.65625,0.4375,0.671875,0.640625
939,0.765625,0.96875,0.640625,0.71875,0.328125,0.5625,0.609375
940,0.546875,0.9375,0.734375,0.5625,0.453125,0.75,0.625
941,0.671875,0.890625,0.703125,0.59375,0.328125,0.78125,0.59375
942,0.703125,0.90625,0.609375,0.671875,0.28125,0.765625,0.5625
943,0.671875,0.96875,0.671875,0.71875,0.421875,0.734375,0.6875
944,0.734375,0.921875,0.6875,0.71875,0.453125,0.625,0.65625
945,0.640625,0.96875,0.6875,0.65625,0.296875,0.59375,0.6875
946,0.75,0.921875,0.6875,0.734375,0.359375,0.71875,0.6875
947,0.6875,0.953125,0.71875,0.734375,0.3125,0.59375,0.65625
948,0.828125,0.9375,0.59375,0.78125,0.421875,0.65625,0.765625
949,0.65625,0.828125,0.671875,0.59375,0.3125,0.734375,0.546875
950,0.6875,0.96875,0.71875,0.78125,0.375,0.71875,0.640625
951,0.671875,0.9375,0.625,0.671875,0.3125,0.671875,0.75
952,0.828125,0.859375,0.8125,0.609375,0.421875,0.671875,0.578125
953,0.75,0.953125,0.6875,0.671875,0.5,0.8125,0.609375
954,0.765625,0.890625,0.59375,0.734375,0.4375,0.734375,0.609375
955,0.65625,0.9375,0.625,0.671875,0.34375,0.671875,0.6875
956,0.625,0.875,0.703125,0.6875,0.390625,0.6875,0.609375
957,0.640625,0.953125,0.671875,0.640625,0.40625,0.59375,0.703125
958,0.671875,0.953125,0.671875,0.78125,0.421875,0.625,0.796875
959,0.71875,0.9375,0.71875,0.703125,0.375,0.703125,0.59375
960,0.765625,0.90625,0.765625,0.65625,0.609375,0.734375,0.578125
961,0.765625,0.96875,0.703125,0.578125,0.453125,0.71875,0.609375
962,0.734375,0.90625,0.59375,0.59375,0.546875,0.78125,0.59375
963,0.796875,0.90625,0.71875,0.5625,0.46875,0.65625,0.59375
964,0.78125,0.90625,0.625,0.734375,0.53125,0.6875,0.625
965,0.640625,0.96875,0.625,0.71875,0.390625,0.546875,0.671875
966,0.671875,0.90625,0.78125,0.734375,0.484375,0.796875,0.6875
967,0.71875,0.953125,0.609375,0.75,0.484375,0.671875,0.71875
968,0.71875,0.9375,0.625,0.625,0.515625,0.71875,0.71875
969,0.71875,0.90625,0.671875,0.671875,0.4375,0.703125,0.59375
970,0.71875,0.90625,0.78125,0.546875,0.59375,0.6875,0.46875
971,0.796875,0.921875,0.796875,0.65625,0.578125,0.8125,0.65625
972,0.765625,0.90625,0.84375,0.578125,0.703125,0.625,0.5625
973,0.953125,0.9375,0.8125,0.703125,0.765625,0.671875,0.578125
974,0.953125,0.921875,0.71875,0.65625,0.671875,0.625,0.578125
975,0.890625,0.890625,0.59375,0.765625,0.671875,0.671875,0.625
976,0.8125,0.90625,0.828125,0.625,0.625,0.59375,0.65625
977,0.78125,0.921875,0.90625,0.640625,0.609375,0.671875,0.515625
978,0.859375,0.9375,0.734375,0.515625,0.734375,0.71875,0.5625
979,0.796875,0.84375,0.71875,0.671875,0.734375,0.6875,0.71875
980,0.90625,0.9375,0.640625,0.671875,0.5625,0.703125,0.6875
981,0.78125,0.890625,0.65625,0.671875,0.59375,0.71875,0.640625
982,0.578125,0.875,0.578125,0.5625,0.609375,0.59375,0.59375
983,0.625,0.875,0.484375,0.59375,0.421875,0.71875,0.671875
984,0.65625,0.90625,0.421875,0.703125,0.375,0.65625,0.671875
985,0.703125,0.921875,0.515625,0.609375,0.28125,0.734375,0.5625
986,0.578125,0.9375,0.5625,0.609375,0.34375,0.640625,0.625
987,0.546875,0.96875,0.671875,0.734375,0.421875,0.75,0.75
988,0.734375,0.96875,0.59375,0.6875,0.421875,0.65625,0.625
989,0.671875,0.96875,0.5625,0.734375,0.390625,0.65625,0.75
990,0.625,0.96875,0.625,0.65625,0.453125,0.71875,0.6875
991,0.59375,0.953125,0.515625,0.65625,0.375,0.6875,0.5
992,0.671875,0.890625,0.6875,0.625,0.40625,0.703125,0.578125
993,0.59375,0.953125,0.65625,0.765625,0.4375,0.5625,0.640625
994,0.703125,0.921875,0.53125,0.6875,0.390625,0.703125,0.5625
995,0.625,0.9375,0.421875,0.75,0.515625,0.6875,0.703125
996,0.6875,0.9375,0.578125,0.671875,0.328125,0.71875,0.625
997,0.5625,0.921875,0.53125,0.75,0.421875,0.765625,0.75
998,0.71875,0.875,0.578125,0.640625,0.390625,0.65625,0.640625
999,0.625,0.921875,0.53125,0.65625,0.484375,0.71875,0.671875
1000,0.71875,0.9375,0.640625,0.671875,0.40625,0.6875,0.71875
1001,0.71875,0.953125,0.65625,0.6875,0.609375,0.65625,0.640625
1002,0.6875,0.9375,0.5,0.71875,0.484375,0.6875,0.671875
1003,0.734375,0.953125,0.421875,0.78125,0.484375,0.734375,0.6875
1004,0.53125,0.953125,0.59375,0.703125,0.5,0.703125,0.75
1005,0.75,0.921875,0.421875,0.640625,0.34375,0.78125,0.546875
1006,0.65625,0.921875,0.453125,0.625,0.25,0.578125,0.609375
1007,0.546875,0.953125,0.5625,0.640625,0.203125,0.59375,0.703125
1008,0.53125,0.921875,0.53125,0.6875,0.3125,0.71875,0.6875
1009,0.5625,0.9375,0.4375,0.765625,0.421875,0.625,0.625
1010,0.796875,0.953125,0.484375,0.640625,0.34375,0.640625,0.703125
1011,0.578125,0.921875,0.5625,0.6875,0.328125,0.765625,0.625
1012,0.6875,0.875,0.578125,0.65625,0.328125,0.703125,0.640625
1013,0.4375,0.984375,0.5625,0.765625,0.296875,0.6875,0.65625
1014,0.578125,0.96875,0.671875,0.65625,0.265625,0.625,0.578125
1015,0.53125,0.984375,0.640625,0.71875,0.484375,0.640625,0.609375
1016,0.671875,0.9375,0.53125,0.703125,0.296875,0.8125,0.625
1017,0.703125,0.953125,0.5625,0.703125,0.3125,0.671875,0.734375
1018,0.625,0.953125,0.640625,0.625,0.328125,0.765625,0.578125
1019,0.625,0.84375,0.5,0.65625,0.390625,0.625,0.609375
1020,0.703125,0.984375,0.625,0.6875,0.375,0.6875,0.625
1021,0.5625,0.953125,0.625,0.65625,0.34375,0.625,0.53125
1022,0.65625,0.90625,0.703125,0.6875,0.40625,0.734375,0.578125
1023,0.625,0.953125,0.546875,0.765625,0.421875,0.625,0.65625
1024,0.84375,0.9375,0.53125,0.59375,0.3125,0.640625,0.65625
1025,0.59375,0.921875,0.671875,0.640625,0.296875,0.578125,0.625
1026,0.640625,0.9375,0.53125,0.65625,0.4375,0.71875,0.578125
1027,0.6875,0.875,0.546875,0.609375,0.328125,0.65625,0.625
1028,0.671875,0.9375,0.640625,0.6875,0.328125,0.65625,0.5625
1029,0.46875,0.90625,0.65625,0.640625,0.375,0.765625,0.625
1030,0.59375,0.90625,0.59375,0.6875,0.296875,0.65625,0.609375
1031,0.640625,0.9375,0.671875,0.71875,0.390625,0.734375,0.671875
1032,0.65625,0.9375,0.59375,0.703125,0.328125,0.703125,0.546875
1033,0.640625,0.96875,0.453125,0.875,0.46875,0.6875,0.78125
1034,0.703125,0.921875,0.53125,0.671875,0.359375,0.75,0.640625
1035,0.59375,0.90625,0.625,0.625,0.390625,0.71875,0.5625
1036,0.703125,0.96875,0.65625,0.734375,0.375,0.703125,0.6875
1037,0.609375,0.890625,0.640625,0.625,0.3125,0.625,0.65625
1038,0.734375,0.890625,0.765625,0.65625,0.375,0.640625,0.671875
1039,0.640625,0.90625,0.53125,0.671875,0.296875,0.671875,0.546875
1040,0.65625,0.9375,0.59375,0.65625,0.40625,0.765625,0.5625
1041,0.6875,0.90625,0.578125,0.65625,0.375,0.6875,0.640625
1042,0.65625,0.859375,0.71875,0.65625,0.3125,0.6875,0.6875
1043,0.640625,0.984375,0.625,0.59375,0.53125,0.65625,0.640625
1044,0.6875,0.875,0.640625,0.515625,0.390625,0.640625,0.53125
1045,0.765625,0.96875,0.59375,0.71875,0.25,0.59375,0.546875
1046,0.640625,0.90625,0.703125,0.625,0.4375,0.6875,0.546875
1047,0.78125,0.9375,0.609375,0.625,0.328125,0.640625,0.53125
1048,0.625,0.90625,0.640625,0.703125,0.484375,0.671875,0.5625
1049,0.5625,0.96875,0.625,0.734375,0.28125,0.671875,0.703125
1050,0.640625,0.890625,0.53125,0.703125,0.359375,0.671875,0.625
1051,0.671875,0.921875,0.65625,0.75,0.328125,0.625,0.703125
1052,0.65625,0.96875,0.640625,0.765625,0.390625,0.703125,0.671875
1053,0.65625,0.921875,0.65625,0.640625,0.375,0.71875,0.5625
1054,0.734375,0.921875,0.515625,0.734375,0.40625,0.640625,0.59375
1055,0.640625,0.96875,0.578125,0.75,0.3125,0.71875,0.71875
1056,0.546875,0.96875,0.734375,0.765625,0.390625,0.75,0.65625
1057,0.796875,0.90625,0.671875,0.671875,0.421875,0.71875,0.640625
1058,0.515625,0.953125,0.515625,0.78125,0.40625,0.640625,0.734375
1059,0.59375,0.90625,0.59375,0.625,0.3125,0.625,0.65625
1060,0.6875,0.9375,0.546875,0.6875,0.4375,0.765625,0.640625
1061,0.6875,0.890625,0.65625,0.671875,0.296875,0.671875,0.5625
1062,0.5625,0.9375,0.71875,0.59375,0.296875,0.671875,0.578125
1063,0.703125,0.9375,0.65625,0.6875,0.34375,0.71875,0.578125
1064,0.703125,0.90625,0.59375,0.65625,0.375,0.65625,0.5625
1065,0.640625,0.9375,0.578125,0.703125,0.390625,0.609375,0.625
1066,0.734375,0.953125,0.609375,0.578125,0.3125,0.6875,0.59375
1067,0.6875,0.953125,0.703125,0.671875,0.484375,0.703125,0.671875
1068,0.671875,0.921875,0.640625,0.671875,0.453125,0.703125,0.5625
1069,0.6875,0.953125,0.6875,0.625,0.375,0.671875,0.59375
1070,0.703125,0.890625,0.625,0.671875,0.390625,0.703125,0.609375
1071,0.703125,0.9375,0.59375,0.75,0.40625,0.71875,0.671875
1072,0.625,0.953125,0.65625,0.75,0.375,0.609375,0.59375
1073,0.703125,0.96875,0.578125,0.734375,0.4375,0.578125,0.625
1074,0.6875,0.890625,0.484375,0.765625,0.375,0.65625,0.75
1075,0.71875,0.953125,0.5625,0.65625,0.34375,0.703125,0.640625
1076,0.6875,0.9375,0.625,0.703125,0.375,0.609375,0.625
1077,0.671875,1.0,0.625,0.71875,0.34375,0.59375,0.671875
1078,0.484375,0.921875,0.625,0.65625,0.328125,0.609375,0.625
1079,0.65625,0.96875,0.609375,0.703125,0.296875,0.640625,0.53125
1080,0.59375,0.8125,0.703125,0.5625,0.28125,0.6875,0.578125
1081,0.703125,0.921875,0.59375,0.6875,0.5,0.796875,0.53125
1082,0.734375,0.9375,0.625,0.6875,0.40625,0.6875,0.5625
1083,0.6875,0.9375,0.65625,0.640625,0.453125,0.671875,0.59375
1084,0.734375,0.9375,0.640625,0.671875,0.328125,0.75,0.609375
1085,0.59375,0.96875,0.65625,0.640625,0.40625,0.671875,0.59375
1086,0.703125,0.9375,0.625,0.734375,0.34375,0.5625,0.625
1087,0.59375,0.921875,0.53125,0.6875,0.375,0.75,0.609375
1088,0.78125,0.875,0.515625,0.78125,0.3125,0.65625,0.65625
1089,0.578125,0.953125,0.59375,0.734375,0.375,0.734375,0.671875
1090,0.65625,0.9375,0.71875,0.703125,0.328125,0.75,0.609375
1091,0.65625,0.96875,0.71875,0.6875,0.421875,0.734375,0.5625
1092,0.6875,0.9375,0.609375,0.734375,0.421875,0.734375,0.734375
1093,0.703125,0.96875,0.59375,0.765625,0.375,0.8125,0.609375
1094,0.734375,0.90625,0.71875,0.5625,0.390625,0.734375,0.546875
1095,0.609375,0.90625,0.6875,0.6875,0.390625,0.65625,0.65625
1096,0.703125,0.890625,0.5625,0.59375,0.265625,0.640625,0.515625
1097,0.671875,0.953125,0.59375,0.65625,0.359375,0.75,0.703125
1098,0.609375,0.953125,0.53125,0.796875,0.328125,0.609375,0.640625
1099,0.703125,0.921875,0.578125,0.703125,0.3125,0.65625,0.609375
1100,0.6875,0.953125,0.59375,0.6875,0.390625,0.6875,0.640625
1101,0.625,0.921875,0.640625,0.71875,0.296875,0.75,0.59375
1102,0.59375,0.921875,0.65625,0.609375,0.34375,0.6875,0.625
1103,0.5625,0.859375,0.625,0.65625,0.28125,0.78125,0.625
1104,0.625,0.90625,0.71875,0.671875,0.46875,0.6875,0.59375
1105,0.703125,0.96875,0.578125,0.703125,0.328125,0.71875,0.609375
1106,0.640625,0.921875,0.578125,0.6875,0.375,0.734375,0.609375
1107,0.703125,0.921875,0.640625,0.578125,0.40625,0.75,0.578125
1108,0.625,0.984375,0.625,0.6875,0.3125,0.75,0.609375
1109,0.640625,0.921875,0.75,0.59375,0.359375,0.609375,0.578125
1110,0.6875,0.921875,0.59375,0.765625,0.34375,0.75,0.640625
1111,0.6875,0.921875,0.734375,0.625,0.328125,0.6875,0.671875
1112,0.46875,0.921875,0.75,0.65625,0.234375,0.6875,0.609375
1113,0.75,0.96875,0.59375,0.6875,0.390625,0.65625,0.6875
1114,0.6875,0.96875,0.671875,0.75,0.4375,0.765625,0.671875
1115,0.75,0.90625,0.6875,0.59375,0.4375,0.671875,0.4375
1116,0.75,0.96875,0.546875,0.671875,0.4375,0.671875,0.640625
1117,0.71875,0.90625,0.578125,0.734375,0.296875,0.671875,0.703125
1118,0.4375,0.921875,0.796875,0.625,0.40625,0.671875,0.640625
1119,0.578125,0.96875,0.6875,0.765625,0.46875,0.71875,0.671875
1120,0.765625,0.96875,0.5625,0.765625,0.40625,0.71875,0.640625
1121,0.59375,0.921875,0.625,0.703125,0.4375,0.71875,0.609375
1122,0.625,0.921875,0.5,0.671875,0.375,0.625,0.734375
1123,0.6875,0.9375,0.703125,0.65625,0.296875,0.734375,0.609375
1124,0.6875,0.890625,0.546875,0.71875,0.328125,0.6875,0.65625
1125,0.65625,0.921875,0.59375,0.71875,0.390625,0.609375,0.703125
1126,0.546875,0.953125,0.6875,0.625,0.421875,0.6875,0.484375
1127,0.5625,0.921875,0.609375,0.6875,0.34375,0.671875,0.59375
1128,0.703125,0.9375,0.625,0.703125,0.390625,0.65625,0.671875
1129,0.71875,0.890625,0.65625,0.625,0.40625,0.75,0.625
1130,0.609375,0.921875,0.71875,0.703125,0.296875,0.59375,0.734375
1131,0.75,0.921875,0.515625,0.796875,0.359375,0.6875,0.78125
1132,0.59375,0.953125,0.640625,0.6875,0.359375,0.609375,0.6875
1133,0.671875,0.953125,0.578125,0.671875,0.359375,0.65625,0.609375
1134,0.59375,0.9375,0.671875,0.6875,0.296875,0.75,0.625
1135,0.609375,0.953125,0.65625,0.796875,0.34375,0.671875,0.78125
1136,0.625,0.953125,0.734375,0.65625,0.3125,0.671875,0.65625
1137,0.65625,0.953125,0.671875,0.65625,0.28125,0.703125,0.671875
1138,0.65625,0.921875,0.765625,0.59375,0.328125,0.71875,0.640625
1139,0.65625,0.953125,0.625,0.765625,0.3125,0.6875,0.671875
1140,0.671875,0.953125,0.578125,0.765625,0.265625,0.65625,0.75
1141,0.625,0.890625,0.671875,0.71875,0.28125,0.78125,0.6875
1142,0.671875,0.890625,0.625,0.671875,0.296875,0.75,0.6875
1143,0.65625,0.9375,0.59375,0.6875,0.25,0.640625,0.65625
1144,0.609375,0.9375,0.765625,0.625,0.296875,0.734375,0.625
1145,0.671875,0.921875,0.578125,0.765625,0.375,0.640625,0.609375
1146,0.53125,0.875,0.734375,0.65625,0.359375,0.6875,0.625
1147,0.578125,0.984375,0.625,0.671875,0.296875,0.765625,0.578125
1148,0.75,0.96875,0.609375,0.796875,0.328125,0.6875,0.765625
