Epoch,GeneratorLoss,MSE,PSNR
0,1.5244274139404297,0.920698881149292,0.3588238461106936
1,1.456345796585083,0.9201571941375732,0.361379740512828
2,1.4102168083190918,0.9211658835411072,0.3566215501546038
3,1.3202128410339355,0.9176684617996216,0.3731419376341091
4,1.261439323425293,0.9152880907058716,0.3844218843479707
5,1.1778112649917603,0.9072294235229492,0.42282873060477283
6,1.1171060800552368,0.9063534736633301,0.4270239644772207
7,1.0747607946395874,0.899647057056427,0.4592783637841159
8,1.0493733882904053,0.8983380794525146,0.46560190716838895
9,1.0245959758758545,0.895690381526947,0.47842089481194516
10,1.0065723657608032,0.8941762447357178,0.4857687206274642
11,0.9453577995300293,0.885922908782959,0.5260406789490796
12,0.9494039416313171,0.886009931564331,0.5256140994205596
13,0.9294143915176392,0.8795741200447083,0.5572755749124416
14,0.8976615071296692,0.8790547251701355,0.5598408727025703
15,0.892608642578125,0.8750107288360596,0.5798662189685013
16,0.8533046245574951,0.8742495179176331,0.5836459849915174
17,0.8235043883323669,0.8699995279312134,0.6048098303301906
18,0.8169606924057007,0.8655820488929749,0.6269175887748374
19,0.8100835084915161,0.8623311519622803,0.6432592460220234
20,0.8076780438423157,0.8579094409942627,0.6655855288807849
21,0.7694891095161438,0.8553910255432129,0.6783531051772369
22,0.7579538226127625,0.8487845659255981,0.712025261310888
23,0.7612049579620361,0.8452950119972229,0.7299169374583625
24,0.7528769969940186,0.8385062217712402,0.7649371055235883
25,0.7255343794822693,0.8328835368156433,0.7941572230801669
26,0.735487163066864,0.8269332051277161,0.8252956882229721
27,0.7170338034629822,0.8213984370231628,0.854461278676373
28,0.6973106265068054,0.8145354986190796,0.8908998376991959
29,0.7232642769813538,0.8092486262321472,0.9191802917630594
30,0.684826135635376,0.8023772239685059,0.9562140756139803
31,0.6899874806404114,0.7971855401992798,0.9844058737824251
32,0.6782299876213074,0.790320873260498,1.021965477050341
33,0.684449315071106,0.786078155040741,1.0453427251589633
34,0.6788797974586487,0.7805420756340027,1.076036810408382
35,0.6352169513702393,0.7784269452095032,1.0878213939789585
36,0.6585962772369385,0.7728970646858215,1.118783420657493
37,0.6416307687759399,0.7641069889068604,1.1684582802277794
38,0.6327980756759644,0.7636390924453735,1.1711184717368208
39,0.6195272207260132,0.7579865455627441,1.2033850312746626
40,0.6313913464546204,0.7522621750831604,1.2363077463654335
41,0.5981618762016296,0.7481590509414673,1.2600606576737308
42,0.5959303975105286,0.7444707155227661,1.2815238097023882
43,0.5803963541984558,0.7385273575782776,1.316334123016316
44,0.6027097702026367,0.7333776354789734,1.3467233808439838
45,0.5906997323036194,0.731884241104126,1.3555760394879997
46,0.5796786546707153,0.7204937934875488,1.4236975595439028
47,0.5714993476867676,0.7176660895347595,1.440775741464819
48,0.5512911081314087,0.7109636068344116,1.4815262958741129
49,0.5543028116226196,0.7141746878623962,1.461955463533916
50,0.5697512030601501,0.705585241317749,1.5145051189167893
51,0.5501638054847717,0.7068672776222229,1.5066212228131002
52,0.5248448848724365,0.6990541815757751,1.5548916209772714
53,0.528083860874176,0.6925340890884399,1.5955884415719546
54,0.5346189737319946,0.6926496028900146,1.5948641043304121
55,0.5274772644042969,0.6897465586662292,1.613104576570341
56,0.5206019878387451,0.6853060126304626,1.6411545782104615
57,0.4914710819721222,0.6835833787918091,1.6520850561595468
58,0.480127215385437,0.6758313775062561,1.7016164866429062
59,0.5002234578132629,0.6730274558067322,1.7196721859602033
60,0.4643554389476776,0.6823743581771851,1.659773011714016
61,0.4619242548942566,0.670066237449646,1.7388226425885644
62,0.48433244228363037,0.6668475270271301,1.7597345504969857
63,0.4488590359687805,0.6651474833488464,1.7708204777508276
64,0.4516197443008423,0.6692147254943848,1.744345113280029
65,0.4436801075935364,0.6616114377975464,1.7939699540015632
66,0.42323312163352966,0.6601457595825195,1.803601620440676
67,0.4326760768890381,0.6586407423019409,1.8135140813726358
68,0.4140661954879761,0.6543959975242615,1.8415936559963537
69,0.4189349114894867,0.6497946977615356,1.8722383676189134
70,0.4030303955078125,0.6501127481460571,1.8701131773962396
71,0.4061446189880371,0.6475977897644043,1.8869464215269873
72,0.40890517830848694,0.6414812207221985,1.9281605301641236
73,0.38633617758750916,0.6416292190551758,1.9271586700336873
74,0.39893731474876404,0.6473857164382935,1.8883688686187228
75,0.3833143413066864,0.638619065284729,1.9475812020879122
76,0.3912004232406616,0.6364976763725281,1.9620317746269196
77,0.37357595562934875,0.6360580921173096,1.9650321778892916
78,0.36496996879577637,0.6365410685539246,1.961735711604162
79,0.37688857316970825,0.6336683034896851,1.9813801603051604
80,0.3688207268714905,0.6287841796875,2.014983937511766
81,0.3650782108306885,0.6331539750099182,1.984906622330853
82,0.3721024990081787,0.6302588582038879,2.0048104165781084
83,0.35852503776550293,0.6232171654701233,2.0536059325865152
84,0.3454988896846771,0.6216596364974976,2.0644732985797036
85,0.35507404804229736,0.6190662980079651,2.0826283835112496
86,0.33784717321395874,0.6172604560852051,2.0953154460114094
87,0.3465384542942047,0.6123179793357849,2.130229882995576
88,0.33148470520973206,0.6080499887466431,2.1606071522660724
89,0.3262023329734802,0.6137033700942993,2.120414918222454
