Epoch,GeneratorLoss,MSE,PSNR
76,0.29004985094070435,0.4215806722640991,3.7511930795077553
77,0.2966229319572449,0.40585631132125854,3.91627696091642
78,0.28243741393089294,0.4106793999671936,3.864970811856772
79,0.2763879597187042,0.40004485845565796,3.9789130695344403
80,0.2658643424510956,0.39765501022338867,4.004935413171901
81,0.27676311135292053,0.3926672637462616,4.059753038912209
82,0.2799776494503021,0.3961126506328583,4.021812873298409
83,0.26485729217529297,0.39089202880859375,4.079431857451363
84,0.25688740611076355,0.3880269527435303,4.111381068252707
85,0.27505284547805786,0.4097151756286621,3.8751794971605946
86,0.25040534138679504,0.3713568150997162,4.302086015503452
87,0.24859032034873962,0.37009644508361816,4.316850864476685
88,0.2657244801521301,0.4020835757255554,3.95683666557477
89,0.2614354193210602,0.3776376247406006,4.229247426494038
90,0.26543736457824707,0.4072580933570862,3.9013027628796886
91,0.2553422749042511,0.36393609642982483,4.3897486746174454
92,0.2377469539642334,0.36473149061203003,4.380267384448597
93,0.2609004080295563,0.3939476013183594,4.0456153952376175
94,0.2549089193344116,0.3897830545902252,4.091770453054301
95,0.24352355301380157,0.37363123893737793,4.2755681999293325
96,0.24633650481700897,0.3644951283931732,4.383082718071902
97,0.2491024136543274,0.3923928141593933,4.0627895439988295
98,0.2504638731479645,0.37854936718940735,4.2187747547729995
99,0.23373299837112427,0.3693197965621948,4.325974123401075
100,0.22982542216777802,0.36301934719085693,4.400702285332477
101,0.23358018696308136,0.35799381136894226,4.461244809302871
102,0.228305384516716,0.3693588376045227,4.32551505206796
103,0.2245558500289917,0.36617428064346313,4.363121629477147
104,0.22717048227787018,0.34852972626686096,4.577601748024091
105,0.22389660775661469,0.35785526037216187,4.462925943957943
106,0.22269539535045624,0.3532275855541229,4.519453872402207
107,0.2254229336977005,0.3651544749736786,4.37523372704397
108,0.2216719537973404,0.3429551422595978,4.6476268095763
109,0.2195207178592682,0.35688042640686035,4.4747727086362685
110,0.21551266312599182,0.3626491129398346,4.405133805097107
111,0.2364521026611328,0.381441205739975,4.185723934639267
112,0.2341543734073639,0.3826308250427246,4.172200457914577
113,0.20910681784152985,0.3354733884334564,4.743419247196826
114,0.21671529114246368,0.35640957951545715,4.4805063158580385
115,0.21897386014461517,0.36062344908714294,4.429460372418754
116,0.20790576934814453,0.35641857981681824,4.480396646194583
117,0.22035960853099823,0.36680319905281067,4.355668853113827
118,0.20255805552005768,0.3530248999595642,4.521946613723485
119,0.19752024114131927,0.35194677114486694,4.535230147778223
120,0.189511239528656,0.3349698781967163,4.74994244667972
121,0.20527084171772003,0.34239327907562256,4.654747687875764
122,0.21297894418239594,0.36013633012771606,4.435330653042618
123,0.2033786177635193,0.3481386601924896,4.582477463911267
124,0.21642038226127625,0.36969974637031555,4.321508473711999
125,0.2031816989183426,0.35588619112968445,4.4868886288833165
126,0.19528941810131073,0.3455507457256317,4.614881654524211
127,0.19487719237804413,0.3445490300655365,4.6274896832302135
128,0.17853763699531555,0.3374265134334564,4.718207955303827
129,0.1918814778327942,0.34904977679252625,4.571126353765551
130,0.1905726045370102,0.3550253212451935,4.49740670931127
131,0.18263258039951324,0.3347170054912567,4.753222224991033
132,0.17553740739822388,0.3360646665096283,4.735771464015508
133,0.16525283455848694,0.33438965678215027,4.757471644624143
134,0.18627382814884186,0.36806246638298035,4.340784680025812
135,0.1787661761045456,0.3322858214378357,4.784881895749773
136,0.1833469569683075,0.34748226404190063,4.590673574776276
137,0.1717020869255066,0.3329146206378937,4.776671314791759
138,0.17502784729003906,0.33869463205337524,4.701916864025272
139,0.18764717876911163,0.3578190803527832,4.463365048223404
140,0.17406553030014038,0.3390423059463501,4.697461068332283
141,0.16658101975917816,0.3118840754032135,5.060067994687946
142,0.19002783298492432,0.34910154342651367,4.570482311052243
143,0.1698712706565857,0.31923505663871765,4.958894228703029
144,0.18999315798282623,0.3646450936794281,4.381296255187417
145,0.17476144433021545,0.3364250063896179,4.7311173067020835
146,0.1876669079065323,0.36992621421813965,4.318848920236241
147,0.16115571558475494,0.3042089641094208,5.168279927619891
148,0.16758568584918976,0.33259910345077515,4.780789257927049
149,0.1584981083869934,0.32591506838798523,4.8689555985866635
150,0.17189472913742065,0.32607945799827576,4.866765595472987
151,0.1622273325920105,0.31531044840812683,5.012616378445124
152,0.14757701754570007,0.30085495114326477,5.216428369677196
153,0.16795088350772858,0.32547813653945923,4.874781791362581
154,0.15809813141822815,0.31785857677459717,4.977660655120333
155,0.16167128086090088,0.33280789852142334,4.778063751590673
156,0.16256844997406006,0.30195775628089905,5.200538103453436
157,0.15993569791316986,0.3070666790008545,5.127673079828218
158,0.1671324223279953,0.3191261291503906,4.960376355393068
159,0.16092868149280548,0.3184349238872528,4.969793077064572
160,0.1682671755552292,0.32772913575172424,4.844849472849322
161,0.143202543258667,0.2899155020713806,5.377285618645277
162,0.1516231745481491,0.29951542615890503,5.235808049168669
163,0.14993251860141754,0.2985161542892456,5.250321619254121
164,0.15700404345989227,0.30531466007232666,5.152523419979036
165,0.1800764501094818,0.34162697196006775,4.664478484309207
166,0.16179195046424866,0.29703181982040405,5.271970239750634
167,0.15619686245918274,0.30756497383117676,5.120631244557119
168,0.15022766590118408,0.30829885601997375,5.110280867724686
169,0.14944113790988922,0.2981433570384979,5.25574862768566
170,0.16013924777507782,0.3067314922809601,5.13241632489275
171,0.14053450524806976,0.2677813172340393,5.7221972644724515
172,0.14578358829021454,0.28913456201553345,5.388999913612689
173,0.16112180054187775,0.3227302134037018,4.911603748493268
174,0.16090697050094604,0.306299090385437,5.138542929132182
175,0.14858078956604004,0.2823817729949951,5.49163339288664
176,0.1614602953195572,0.313993364572525,5.030795295063588
177,0.15409968793392181,0.2797287404537201,5.532629101775615
178,0.13003124296665192,0.254549503326416,5.942277460153967
179,0.16699843108654022,0.3009481728076935,5.215082891291733
180,0.15292410552501678,0.29069140553474426,5.365678082158541
181,0.14589804410934448,0.2736882269382477,5.6274388394071035
182,0.15001347661018372,0.2881738841533661,5.403453798093386
183,0.13844482600688934,0.2674703598022461,5.727243380821889
184,0.1486731320619583,0.30141496658325195,5.208351868483873
185,0.1550215184688568,0.2881262004375458,5.404172478352452
186,0.1462468057870865,0.2655201554298401,5.759025063726443
187,0.13318705558776855,0.25854721665382385,5.874601331902754
188,0.14880822598934174,0.28057053685188293,5.519579368517446
189,0.1443348079919815,0.28177276253700256,5.5010099011803675
190,0.14062529802322388,0.2589596211910248,5.867679488957519
191,0.13142339885234833,0.2502993643283844,6.015402533443357
192,0.13401557505130768,0.26818418502807617,5.71566836318683
193,0.15605272352695465,0.30255013704299927,5.192026460136393
194,0.15398165583610535,0.29364311695098877,5.321801746447548
195,0.15502610802650452,0.3011051416397095,5.212818284570563
196,0.14970335364341736,0.27485010027885437,5.609041002462035
197,0.14136256277561188,0.263281911611557,5.795789774193315
198,0.13196949660778046,0.2612862288951874,5.82883479183635
199,0.15624302625656128,0.2776162028312683,5.565551902529945
200,0.1552232801914215,0.2864822745323181,5.429022438918766
201,0.14942730963230133,0.26200443506240845,5.8169135712747355
202,0.12908539175987244,0.2358686476945877,6.273297828877926
203,0.1433766782283783,0.26461440324783325,5.773865203873223
204,0.1472296267747879,0.28256791830062866,5.4887714785165675
205,0.14131343364715576,0.2537368834018707,5.956163987867979
206,0.14129102230072021,0.25826916098594666,5.879274483106828
207,0.1466478556394577,0.2586732506752014,5.872484792262227
208,0.13527919352054596,0.25061196088790894,6.009982053943182
209,0.1453491747379303,0.2654229998588562,5.760614466599994
210,0.13932205736637115,0.25255322456359863,5.976470821061465
211,0.14157527685165405,0.2548878788948059,5.936508167640212
212,0.12770192325115204,0.24496686458587646,6.1089265645478195
213,0.12776407599449158,0.23400086164474487,6.307825434152029
214,0.14463627338409424,0.2661133110523224,5.749334013900313
215,0.15041595697402954,0.27159351110458374,5.660806104045606
216,0.14296244084835052,0.25810983777046204,5.881954421512004
217,0.13610535860061646,0.24787643551826477,6.05764757664681
218,0.1272783875465393,0.2248968631029129,6.480166021303804
219,0.1426345556974411,0.2701317369937897,5.684243888167357
220,0.12550398707389832,0.21091577410697937,6.758909387458724
221,0.1345015913248062,0.26120391488075256,5.830203182148548
222,0.12730644643306732,0.240500345826149,6.188842947983399
223,0.15171189606189728,0.27040332555770874,5.679879715230019
224,0.15265968441963196,0.25705501437187195,5.899739199323539
225,0.1395345777273178,0.23592199385166168,6.272315700802186
226,0.14459088444709778,0.24273094534873962,6.148748526854563
227,0.13833022117614746,0.24213607609272003,6.159404997744184
228,0.13470415771007538,0.2272706925868988,6.434565645760336
229,0.14450398087501526,0.2470577210187912,6.072015690424928
230,0.12426681071519852,0.21390610933303833,6.697768114465328
231,0.14303305745124817,0.2467360943555832,6.077673140982953
232,0.1430884450674057,0.24186712503433228,6.164231576258958
233,0.13674011826515198,0.2511511743068695,6.000647868701448
234,0.1334598958492279,0.22904637455940247,6.400765780258888
235,0.13116347789764404,0.22963759303092957,6.389570138809893
236,0.12453538179397583,0.2144586443901062,6.686564435482038
237,0.12334458529949188,0.21779906749725342,6.6194398400018954
238,0.14557074010372162,0.2368495911359787,6.255273606406543
239,0.13171356916427612,0.21823354065418243,6.61078501219731
240,0.11765927076339722,0.2058926671743393,6.863591204165974
241,0.14485612511634827,0.24097321927547455,6.180312203593761
242,0.13368681073188782,0.22018209099769592,6.572180082397442
243,0.12781347334384918,0.21149876713752747,6.746921598583446
244,0.1275489181280136,0.21992357075214386,6.577282217578812
245,0.1325509250164032,0.21927566826343536,6.59009556763837
246,0.13335950672626495,0.2263883501291275,6.451459255615578
247,0.1331738829612732,0.2267725020647049,6.444096081811404
248,0.13822981715202332,0.22003115713596344,6.575158172953747
249,0.13549365103244781,0.2294984757900238,6.3922019447608855
250,0.11970576643943787,0.20809459686279297,6.817391960168095
251,0.1314312219619751,0.21728922426700592,6.629618105290678
252,0.12849432229995728,0.21318399906158447,6.712453952366587
253,0.13236969709396362,0.2204408198595047,6.567079824233919
254,0.13164204359054565,0.21143989264965057,6.748130703723555
255,0.1307535171508789,0.22173361480236053,6.54168462877678
256,0.11341305077075958,0.18122155964374542,7.417901362545494
257,0.13732586801052094,0.232327401638031,6.338995647224732
258,0.14977964758872986,0.2268388718366623,6.44282521306382
259,0.13655425608158112,0.2027985155582428,6.929352282697831
260,0.13625790178775787,0.21513570845127106,6.672874989744276
261,0.12153438478708267,0.19038885831832886,7.203584704076903
262,0.12660181522369385,0.1966800093650818,7.062397797025835
263,0.12159410864114761,0.19362430274486542,7.130401331557984
264,0.12551361322402954,0.19698283076286316,7.055716257668136
265,0.14557750523090363,0.22459812462329865,6.485938743842371
266,0.1266186237335205,0.1991720050573349,7.007717045846481
267,0.13216370344161987,0.1991187483072281,7.008878464364885
268,0.12963369488716125,0.20005370676517487,6.988533972330123
269,0.12095286697149277,0.1802387684583664,7.4415178873630605
270,0.13387039303779602,0.21064090728759766,6.764572832736718
271,0.1246819719672203,0.20453396439552307,6.892345638191358
272,0.12562257051467896,0.20110899209976196,6.965685105469684
273,0.12306375056505203,0.1806686967611313,7.431170881783034
274,0.12432321906089783,0.18897005915641785,7.23607000976071
275,0.12040704488754272,0.18159107863903046,7.409054916795449
276,0.1244148537516594,0.19657382369041443,7.064743144982277
277,0.12236511707305908,0.1791829615831375,7.467032895524037
278,0.12609855830669403,0.19037359952926636,7.203932785026447
279,0.13551929593086243,0.20583891868591309,6.864725082297669
280,0.1265750378370285,0.19878828525543213,7.016092124881485
281,0.12508787214756012,0.18994037806987762,7.213827018828773
282,0.16128452122211456,0.23380036652088165,6.311548123449588
283,0.13357512652873993,0.19786429405212402,7.036325700948244
284,0.13421744108200073,0.2012658268213272,6.962299582599315
285,0.12514065206050873,0.1837824434041977,7.356959787870066
286,0.13700057566165924,0.19139628112316132,7.18066504925845
287,0.13663865625858307,0.20250694453716278,6.935600790050883
288,0.1270308941602707,0.17890073359012604,7.473878785858382
289,0.12786372005939484,0.1917758285999298,7.172061321350877
290,0.11650580912828445,0.17348359525203705,7.607415861662229
291,0.1311730593442917,0.19278374314308167,7.149295915998345
292,0.11561638861894608,0.16396215558052063,7.852563807277509
293,0.11919918656349182,0.16404719650745392,7.8503118711119395
294,0.12553615868091583,0.1778695285320282,7.498984460918922
295,0.11641969531774521,0.1717805117368698,7.650261078226789
296,0.12613432109355927,0.17854414880275726,7.48254377811235
297,0.14459995925426483,0.19774894416332245,7.038858266432668
298,0.13085299730300903,0.18800492584705353,7.258307717992524
299,0.13032656908035278,0.1867350935935974,7.287740563314548
300,0.12141937762498856,0.16863097250461578,7.730626553786683
301,0.13725312054157257,0.18844999372959137,7.248038726649144
302,0.11470473557710648,0.157184898853302,8.035891800504885
303,0.13133776187896729,0.17857757210731506,7.481730858822994
304,0.1192912682890892,0.1715468317270279,7.656172984540632
305,0.13549959659576416,0.18943358957767487,7.225430112100635
306,0.12496759742498398,0.16943228244781494,7.710038386734439
307,0.13212691247463226,0.18139684200286865,7.4137027798522
308,0.12695322930812836,0.18097293376922607,7.423863731619875
309,0.12244946509599686,0.17046166956424713,7.683732622328031
310,0.11147715151309967,0.15063779056072235,8.220660628421836
311,0.13356508314609528,0.17256316542625427,7.6305190131681
312,0.1170692965388298,0.15563341975212097,8.078971396374826
313,0.12839137017726898,0.16853377223014832,7.7331305845116844
314,0.1244492158293724,0.17462418973445892,7.578955960226136
315,0.12026075273752213,0.168972447514534,7.721841052556818
316,0.14301693439483643,0.18428701162338257,7.345052723721776
317,0.12641870975494385,0.16792719066143036,7.748789774883122
318,0.11159343272447586,0.15143589675426483,8.197711663522554
319,0.11717163771390915,0.15121909976005554,8.203933517149055
320,0.11947398632764816,0.15412825345993042,8.12117742871269
321,0.12057562172412872,0.15220212936401367,8.17579271582712
322,0.12927721440792084,0.16097569465637207,7.932396921263287
323,0.1325354278087616,0.16704890131950378,7.771563763709322
324,0.13453218340873718,0.17155878245830536,7.655870445821589
325,0.12107954174280167,0.15462270379066467,8.107267367626498
326,0.1077699363231659,0.14973825216293335,8.24667240530963
327,0.1216435357928276,0.16161905229091644,7.915074441982543
328,0.10714270919561386,0.13467296957969666,8.707195634484709
329,0.13035236299037933,0.15939193964004517,7.975336444101697
330,0.11807873845100403,0.14551566541194916,8.370902504186596
331,0.1269800364971161,0.1655232310295105,7.811410447892061
332,0.1249643862247467,0.16350722312927246,7.864630570960837
333,0.1176498532295227,0.15388213098049164,8.128118081550552
334,0.14933237433433533,0.19008426368236542,7.210538351534642
335,0.12317273765802383,0.15477336943149567,8.103037626704703
336,0.11683990806341171,0.14613983035087585,8.352314011492885
337,0.1085314080119133,0.1367659568786621,8.640219916485353
338,0.12426569312810898,0.15073589980602264,8.217833022248854
339,0.12800361216068268,0.1549723744392395,8.097457127838378
340,0.1224716305732727,0.15650823712348938,8.054628003339044
341,0.1350288838148117,0.15478700399398804,8.102655057373111
342,0.12474954128265381,0.14799290895462036,8.297590932243487
343,0.1165856122970581,0.13850490748882294,8.585348384583236
344,0.1271948516368866,0.15232256054878235,8.172357683893534
345,0.12195619940757751,0.14044585824012756,8.524910636534337
346,0.12011753767728806,0.14381468296051025,8.421967717890471
347,0.12614908814430237,0.15215693414211273,8.177082510545116
348,0.12749148905277252,0.1496904194355011,8.248059947100067
349,0.12172552943229675,0.14572155475616455,8.364762037599263
350,0.1189689114689827,0.13779817521572113,8.607565335095993
351,0.11692872643470764,0.13822446763515472,8.594150740501767
352,0.11623140424489975,0.13188821077346802,8.797940234441965
353,0.11717157810926437,0.1311858743429184,8.821129258231151
354,0.12744438648223877,0.13893365859985352,8.571925276722718
355,0.10973597317934036,0.1286240816116333,8.906777131229903
356,0.13619758188724518,0.15233412384986877,8.172028009337616
357,0.11209017038345337,0.12664756178855896,8.974031668048777
358,0.12003803253173828,0.13823536038398743,8.593808509173105
359,0.15386086702346802,0.17753860354423523,7.507072004488404
360,0.13472428917884827,0.1500292718410492,8.238239985523172
361,0.13002082705497742,0.15454120934009552,8.109556935684378
362,0.1174481064081192,0.13808952271938324,8.598392714414462
363,0.12084347754716873,0.13738074898719788,8.620741202195912
364,0.12596678733825684,0.1438099443912506,8.422110816518757
365,0.12301959097385406,0.13973116874694824,8.54706708381425
366,0.12695634365081787,0.13934995234012604,8.558931754861906
367,0.11473379284143448,0.13461579382419586,8.709039834381645
368,0.10099557042121887,0.11903253197669983,9.243343282955905
369,0.10869670659303665,0.12694837152957916,8.96372865804468
370,0.12546473741531372,0.1351313441991806,8.692439031328576
371,0.12297416478395462,0.13947439193725586,8.555055232954034
372,0.1263369619846344,0.14016909897327423,8.533477183561992
373,0.1260550171136856,0.1405051350593567,8.523078032522111
374,0.12767080962657928,0.14257098734378815,8.459688427761664
375,0.12920285761356354,0.14697611331939697,8.327532414185919
376,0.1272687464952469,0.1357775181531906,8.671721339605313
377,0.121171735227108,0.13573496043682098,8.673082793165683
378,0.130547896027565,0.14191004633903503,8.47986858135453
379,0.11961670964956284,0.1289992481470108,8.89412820914363
380,0.1092948317527771,0.12702175974845886,8.961218748771264
381,0.11408109217882156,0.12581901252269745,9.002537276522556
382,0.14342045783996582,0.15359114110469818,8.136338330043655
383,0.13697056472301483,0.13875100016593933,8.577638776468508
384,0.12083974480628967,0.12987254559993744,8.864826468840501
385,0.11901581287384033,0.12681132555007935,8.968419577771908
386,0.12147489190101624,0.128830686211586,8.899806799492406
387,0.1368241161108017,0.14099910855293274,8.507836331018263
388,0.1317465454339981,0.13728106021881104,8.623893754350462
389,0.1310206800699234,0.13863834738731384,8.581166271900427
390,0.12106145173311234,0.12739653885364532,8.948423708796465
391,0.127190962433815,0.13236436247825623,8.782289277541569
392,0.11456552892923355,0.12028616666793823,9.197843151807133
393,0.113453708589077,0.11805665493011475,9.279095264339324
394,0.13767552375793457,0.14231987297534943,8.4673445254449
395,0.11066838353872299,0.11778846383094788,9.288972421456682
396,0.112089604139328,0.11939146369695663,9.230267234732864
397,0.13667672872543335,0.13920725882053375,8.563381182921919
398,0.12156396359205246,0.12912335991859436,8.88995181699451
399,0.12666073441505432,0.13114090263843536,8.8226183142486
400,0.11491022258996964,0.12321154028177261,9.093486132270002
401,0.11505568772554398,0.12200510501861572,9.13621996906974
402,0.12501174211502075,0.13357563316822052,8.742727585202196
403,0.11158597469329834,0.11359129101037979,9.446549644975665
404,0.12382695823907852,0.12738390266895294,8.948854497381014
405,0.11491728574037552,0.11860066652297974,9.259128702766569
406,0.12199915945529938,0.12679454684257507,8.968994241128435
407,0.11763263493776321,0.12323277443647385,9.092737737952366
408,0.11703961342573166,0.12340182065963745,9.086784327128179
409,0.1326265037059784,0.13511112332344055,8.69308895247902
410,0.10717246681451797,0.10103283077478409,9.955374786187601
411,0.11699721217155457,0.12667380273342133,8.973131917834978
412,0.11179754883050919,0.119125135242939,9.239965932981814
413,0.12462539225816727,0.12675118446350098,8.970479735839048
414,0.11412560939788818,0.11941849440336227,9.229284085891212
415,0.12721744179725647,0.13170520961284637,8.803970461364347
416,0.121645487844944,0.12333536148071289,9.089123889826139
417,0.10822661221027374,0.11037410795688629,9.571327933665147
418,0.12508659064769745,0.12114231288433075,9.167041389167883
419,0.11916214972734451,0.11818726360797882,9.27429322463264
420,0.11798442155122757,0.1209203377366066,9.175006484861182
421,0.1135333701968193,0.11357937008142471,9.447005442713298
422,0.11958194524049759,0.12068906426429749,9.183320799012836
423,0.11384394019842148,0.11699068546295166,9.318487144339603
424,0.11772835999727249,0.11693862080574036,9.320420326125424
425,0.10904627293348312,0.11220026016235352,9.500061360661004
426,0.1389738917350769,0.14077366888523102,8.514785705295365
427,0.1102353036403656,0.10873149335384369,9.636446471849366
428,0.11687231063842773,0.11633545905351639,9.342878921148284
429,0.11698079854249954,0.11715679615736008,9.312325133151608
430,0.128534197807312,0.12843210995197296,8.91326382563432
431,0.12404324859380722,0.12379990518093109,9.072796879444482
432,0.11891787499189377,0.12041760236024857,9.193100242977803
433,0.11316904425621033,0.11536741256713867,9.37916847513846
434,0.11334265768527985,0.1125456914305687,9.486711263742178
435,0.10523027926683426,0.10750030726194382,9.68590294427669
436,0.11360205709934235,0.11585447937250137,9.360871700815876
437,0.11535202711820602,0.11616674065589905,9.349181956735386
438,0.1085483580827713,0.1107119768857956,9.5580539435117
439,0.11899659037590027,0.11797492206096649,9.28210300897523
440,0.12573553621768951,0.12397830188274384,9.066543164277794
441,0.1086222380399704,0.10593539476394653,9.749589106913216
442,0.1213134229183197,0.11997447907924652,9.209111270675551
443,0.1385887712240219,0.13710950314998627,8.629324429306322
444,0.13359297811985016,0.13174396753311157,8.80269261709814
445,0.1127234399318695,0.11313138902187347,9.464168805947601
446,0.12042847275733948,0.11918911337852478,9.237634108336364
447,0.1253783404827118,0.12455078959465027,9.046535148917254
448,0.12090838700532913,0.12472114711999893,9.040599033869297
449,0.11751546710729599,0.12262039631605148,9.114372845422041
450,0.10992908477783203,0.11490337550640106,9.396672128933453
451,0.11502432078123093,0.11639563739299774,9.340632971058383
452,0.11884889751672745,0.11974123865365982,9.21756253642588
453,0.10369621962308884,0.10499095171689987,9.788481274895531
454,0.11295392364263535,0.11084349453449249,9.552897907829559
455,0.1095028817653656,0.10908594727516174,9.622311927108267
456,0.11298432946205139,0.11371616274118423,9.441778036460903
457,0.11327657848596573,0.11449063569307327,9.41230033264156
458,0.11587467044591904,0.11518804728984833,9.385925839803432
459,0.11466026306152344,0.11266777664422989,9.482002758494973
460,0.11176735907793045,0.1104617714881897,9.56787996225718
461,0.13657249510288239,0.13768801093101501,8.611038739274267
462,0.10162574052810669,0.09863469749689102,10.059702830236263
463,0.10924839228391647,0.10783223807811737,9.672513808343766
464,0.11282924562692642,0.1124991625547409,9.488507104344729
465,0.1050756573677063,0.10044864565134048,9.980559144668982
466,0.12798283994197845,0.12804122269153595,8.926501873422463
467,0.10635486990213394,0.10399409383535385,9.829913250045989
468,0.14205826818943024,0.14138220250606537,8.496052570163533
469,0.123070627450943,0.11831830441951752,9.269480626971305
470,0.11221647262573242,0.11679248511791229,9.325851005183047
471,0.10746467113494873,0.10464305430650711,9.80289592709568
472,0.13334453105926514,0.13085919618606567,8.831957517208926
473,0.12737001478672028,0.1242758184671402,9.056133679629152
474,0.10533062368631363,0.10409575700759888,9.825669721776567
475,0.09777950495481491,0.0986601710319519,10.05858136003732
476,0.11234571784734726,0.1085917204618454,9.642032861174151
477,0.12174151092767715,0.12152261286973953,9.153429012361977
478,0.12799590826034546,0.12031935900449753,9.196644904288888
479,0.11633705347776413,0.11647173762321472,9.33779445310549
480,0.11968319118022919,0.1169419214129448,9.320297747694374
481,0.10424662381410599,0.10267078876495361,9.885531015120538
482,0.11653244495391846,0.11630401015281677,9.344053105749508
483,0.1077694371342659,0.1056167259812355,9.762672993576683
484,0.11729568243026733,0.11425107717514038,9.421396966496728
485,0.12038809061050415,0.11895354092121124,9.246226256766974
486,0.12564390897750854,0.12334512919187546,9.088779958042204
487,0.12679634988307953,0.12403374165296555,9.064601549963985
488,0.12341641634702682,0.11890482157468796,9.248005344408112
489,0.11551333218812943,0.10891301929950714,9.629202022279456
490,0.12473525106906891,0.12223917245864868,9.127895988686713
491,0.11830040067434311,0.11530007421970367,9.381704131459134
492,0.1248943954706192,0.12159475684165955,9.150851514105533
493,0.11269396543502808,0.10983453691005707,9.59261076725606
494,0.10445448011159897,0.09877682477235794,10.053449385511415
495,0.11968100816011429,0.11601513624191284,9.354853456222186
