epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
122,0.5,0.625,0.328125,0.109375,0.171875,0.09375,0.109375
123,0.59375,0.78125,0.390625,0.109375,0.15625,0.140625,0.09375
124,0.578125,0.6875,0.28125,0.0625,0.125,0.15625,0.109375
125,0.625,0.78125,0.375,0.125,0.109375,0.140625,0.046875
126,0.4375,0.6875,0.3125,0.109375,0.0625,0.1875,0.125
127,0.734375,0.75,0.453125,0.09375,0.046875,0.21875,0.125
128,0.515625,0.71875,0.59375,0.09375,0.03125,0.21875,0.109375
129,0.546875,0.6875,0.5,0.109375,0.109375,0.0625,0.125
130,0.625,0.671875,0.53125,0.171875,0.171875,0.15625,0.09375
131,0.75,0.734375,0.46875,0.09375,0.046875,0.0625,0.125
132,0.59375,0.671875,0.203125,0.203125,0.078125,0.09375,0.125
133,0.484375,0.859375,0.0625,0.15625,0.0625,0.078125,0.125
134,0.171875,0.765625,0.484375,0.15625,0.03125,0.140625,0.140625
135,0.1875,0.765625,0.84375,0.109375,0.015625,0.109375,0.078125
136,0.484375,0.765625,0.921875,0.125,0.0,0.109375,0.140625
137,0.609375,0.8125,0.921875,0.078125,0.015625,0.046875,0.125
138,0.71875,0.75,1.0,0.125,0.0,0.15625,0.125
139,0.671875,0.8125,1.0,0.15625,0.0,0.109375,0.171875
140,0.734375,0.625,0.984375,0.140625,0.0,0.140625,0.125
141,0.796875,0.828125,1.0,0.109375,0.0,0.09375,0.1875
142,0.875,0.78125,1.0,0.078125,0.0,0.140625,0.09375
143,0.9375,0.796875,1.0,0.140625,0.0,0.0625,0.0625
144,0.875,0.78125,1.0,0.078125,0.0,0.15625,0.140625
145,0.9375,0.765625,1.0,0.109375,0.0,0.125,0.171875
146,0.96875,0.828125,1.0,0.0625,0.0,0.1875,0.046875
147,0.90625,0.78125,1.0,0.140625,0.0,0.109375,0.125
148,0.953125,0.75,1.0,0.15625,0.0,0.078125,0.125
149,0.984375,0.734375,1.0,0.140625,0.0,0.21875,0.171875
150,0.9375,0.8125,1.0,0.171875,0.0,0.109375,0.140625
151,0.90625,0.828125,0.90625,0.15625,0.0,0.140625,0.09375
152,0.890625,0.859375,0.0625,0.171875,0.109375,0.078125,0.09375
153,0.59375,0.828125,0.0,0.15625,0.859375,0.09375,0.046875
154,0.515625,0.703125,0.0,0.1875,0.984375,0.15625,0.140625
155,0.296875,0.75,0.0,0.09375,1.0,0.15625,0.03125
156,0.328125,0.78125,0.0,0.15625,0.953125,0.09375,0.09375
157,0.21875,0.78125,0.0,0.15625,0.6875,0.125,0.125
158,0.25,0.828125,0.015625,0.140625,0.359375,0.078125,0.125
159,0.25,0.703125,0.1875,0.15625,0.0625,0.15625,0.0625
160,0.40625,0.75,0.765625,0.171875,0.0,0.15625,0.0625
161,0.640625,0.6875,0.921875,0.125,0.0,0.109375,0.171875
162,0.90625,0.59375,1.0,0.046875,0.0,0.109375,0.078125
163,0.921875,0.859375,1.0,0.109375,0.0,0.078125,0.1875
164,0.96875,0.8125,1.0,0.09375,0.0,0.140625,0.09375
165,0.921875,0.734375,1.0,0.1875,0.0,0.078125,0.125
166,0.96875,0.828125,0.9375,0.078125,0.0,0.125,0.046875
167,0.921875,0.75,0.921875,0.15625,0.0,0.109375,0.140625
168,0.828125,0.734375,0.78125,0.046875,0.0,0.109375,0.09375
169,0.703125,0.6875,0.25,0.15625,0.046875,0.09375,0.125
170,0.578125,0.8125,0.0,0.078125,0.34375,0.140625,0.09375
171,0.4375,0.765625,0.015625,0.140625,0.375,0.203125,0.15625
172,0.1875,0.703125,0.015625,0.125,0.28125,0.25,0.171875
173,0.125,0.78125,0.453125,0.15625,0.0625,0.09375,0.125
174,0.234375,0.8125,0.625,0.0625,0.015625,0.109375,0.078125
175,0.46875,0.734375,0.859375,0.09375,0.0,0.109375,0.09375
176,0.53125,0.859375,0.96875,0.046875,0.015625,0.109375,0.171875
177,0.71875,0.71875,0.875,0.125,0.0,0.078125,0.109375
178,0.671875,0.765625,0.96875,0.140625,0.0,0.09375,0.078125
179,0.625,0.828125,0.890625,0.0625,0.015625,0.09375,0.0625
180,0.796875,0.796875,0.890625,0.125,0.03125,0.078125,0.15625
181,0.71875,0.734375,0.84375,0.171875,0.03125,0.1875,0.140625
182,0.640625,0.765625,0.734375,0.203125,0.03125,0.09375,0.171875
183,0.796875,0.765625,0.71875,0.109375,0.03125,0.140625,0.078125
184,0.703125,0.796875,0.890625,0.140625,0.0,0.234375,0.140625
185,0.65625,0.734375,0.84375,0.203125,0.03125,0.140625,0.09375
186,0.828125,0.78125,0.890625,0.09375,0.015625,0.078125,0.09375
187,0.6875,0.84375,0.890625,0.0625,0.015625,0.046875,0.015625
