epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
1273,0.625,0.90625,0.59375,0.28125,0.296875,0.34375,0.21875
1274,0.609375,0.90625,0.515625,0.25,0.1875,0.4375,0.15625
1275,0.625,0.890625,0.59375,0.28125,0.140625,0.28125,0.296875
1276,0.625,0.9375,0.65625,0.28125,0.234375,0.296875,0.1875
1277,0.640625,0.9375,0.640625,0.390625,0.25,0.40625,0.28125
1278,0.6875,0.859375,0.65625,0.296875,0.28125,0.40625,0.234375
1279,0.5625,0.890625,0.59375,0.265625,0.28125,0.34375,0.3125
1280,0.6875,0.875,0.625,0.359375,0.171875,0.28125,0.3125
1281,0.765625,0.84375,0.46875,0.3125,0.1875,0.28125,0.25
1282,0.578125,0.859375,0.65625,0.1875,0.265625,0.328125,0.21875
1283,0.578125,0.90625,0.5625,0.34375,0.265625,0.375,0.28125
1284,0.546875,0.890625,0.59375,0.34375,0.3125,0.25,0.234375
1285,0.75,0.953125,0.59375,0.265625,0.171875,0.265625,0.21875
1286,0.625,0.921875,0.625,0.359375,0.140625,0.34375,0.265625
1287,0.484375,0.78125,0.5,0.34375,0.25,0.28125,0.203125
1288,0.515625,0.859375,0.46875,0.21875,0.296875,0.171875,0.21875
1289,0.609375,0.90625,0.5625,0.34375,0.1875,0.34375,0.296875
1290,0.5625,0.921875,0.640625,0.28125,0.140625,0.3125,0.21875
1291,0.390625,0.90625,0.609375,0.28125,0.328125,0.34375,0.1875
1292,0.65625,0.953125,0.4375,0.375,0.34375,0.265625,0.265625
1293,0.609375,0.875,0.5,0.3125,0.21875,0.390625,0.328125
1294,0.40625,0.875,0.5625,0.296875,0.25,0.40625,0.21875
1295,0.421875,0.96875,0.546875,0.390625,0.328125,0.3125,0.328125
1296,0.671875,0.921875,0.453125,0.3125,0.359375,0.25,0.21875
1297,0.46875,0.765625,0.515625,0.328125,0.296875,0.28125,0.265625
1298,0.515625,0.84375,0.40625,0.390625,0.1875,0.328125,0.3125
1299,0.421875,0.875,0.5,0.390625,0.328125,0.265625,0.171875
1300,0.546875,0.96875,0.609375,0.25,0.234375,0.15625,0.171875
1301,0.5,0.90625,0.609375,0.28125,0.4375,0.34375,0.3125
1302,0.53125,0.875,0.4375,0.234375,0.359375,0.34375,0.234375
1303,0.640625,0.921875,0.4375,0.28125,0.296875,0.234375,0.21875
1304,0.484375,0.921875,0.578125,0.234375,0.28125,0.25,0.21875
1305,0.578125,0.84375,0.53125,0.28125,0.28125,0.3125,0.140625
1306,0.71875,0.953125,0.625,0.265625,0.265625,0.28125,0.171875
1307,0.59375,0.90625,0.5625,0.28125,0.234375,0.234375,0.25
1308,0.609375,0.828125,0.625,0.3125,0.265625,0.25,0.234375
1309,0.71875,0.875,0.734375,0.34375,0.28125,0.25,0.203125
1310,0.703125,0.9375,0.453125,0.359375,0.265625,0.34375,0.234375
1311,0.671875,0.890625,0.578125,0.34375,0.234375,0.265625,0.25
1312,0.453125,0.96875,0.5625,0.3125,0.171875,0.28125,0.328125
1313,0.625,0.9375,0.578125,0.40625,0.1875,0.3125,0.28125
1314,0.734375,0.859375,0.640625,0.234375,0.28125,0.3125,0.28125
1315,0.65625,0.9375,0.671875,0.265625,0.171875,0.21875,0.21875
1316,0.703125,0.828125,0.578125,0.359375,0.15625,0.328125,0.3125
1317,0.765625,0.890625,0.6875,0.265625,0.125,0.3125,0.21875
1318,0.625,0.921875,0.65625,0.265625,0.1875,0.234375,0.21875
1319,0.65625,0.9375,0.5625,0.328125,0.1875,0.328125,0.25
1320,0.5,0.9375,0.625,0.296875,0.1875,0.296875,0.265625
1321,0.6875,0.953125,0.546875,0.375,0.234375,0.296875,0.359375
1322,0.703125,0.890625,0.59375,0.359375,0.21875,0.265625,0.359375
1323,0.53125,0.890625,0.59375,0.25,0.21875,0.265625,0.1875
1324,0.671875,0.9375,0.640625,0.328125,0.15625,0.359375,0.3125
1325,0.75,0.921875,0.53125,0.296875,0.140625,0.34375,0.3125
1326,0.53125,0.90625,0.59375,0.28125,0.265625,0.359375,0.234375
1327,0.59375,0.8125,0.703125,0.3125,0.15625,0.265625,0.28125
1328,0.578125,0.890625,0.4375,0.359375,0.453125,0.296875,0.3125
1329,0.65625,0.859375,0.546875,0.25,0.28125,0.3125,0.25
1330,0.59375,0.84375,0.640625,0.234375,0.3125,0.296875,0.265625
1331,0.5625,0.875,0.40625,0.296875,0.3125,0.296875,0.21875
1332,0.625,0.859375,0.5625,0.296875,0.3125,0.3125,0.265625
1333,0.484375,0.90625,0.484375,0.34375,0.1875,0.375,0.296875
1334,0.625,0.859375,0.515625,0.203125,0.4375,0.296875,0.234375
1335,0.421875,0.921875,0.609375,0.203125,0.3125,0.34375,0.34375
1336,0.578125,0.875,0.40625,0.34375,0.421875,0.3125,0.34375
1337,0.515625,0.890625,0.40625,0.3125,0.265625,0.25,0.34375
1338,0.59375,0.828125,0.65625,0.34375,0.171875,0.359375,0.4375
1339,0.53125,0.890625,0.5,0.234375,0.359375,0.359375,0.28125
1340,0.578125,0.828125,0.53125,0.3125,0.3125,0.3125,0.28125
1341,0.515625,0.859375,0.59375,0.28125,0.28125,0.328125,0.171875
1342,0.5,0.890625,0.609375,0.25,0.3125,0.359375,0.1875
1343,0.609375,0.875,0.4375,0.359375,0.296875,0.234375,0.328125
1344,0.59375,0.890625,0.53125,0.34375,0.34375,0.375,0.265625
1345,0.390625,0.90625,0.5,0.3125,0.265625,0.328125,0.25
1346,0.453125,0.953125,0.578125,0.375,0.359375,0.265625,0.296875
1347,0.546875,0.828125,0.390625,0.3125,0.359375,0.328125,0.140625
1348,0.671875,0.90625,0.46875,0.265625,0.203125,0.40625,0.265625
1349,0.375,0.875,0.5625,0.234375,0.28125,0.3125,0.203125
1350,0.515625,0.90625,0.515625,0.265625,0.28125,0.25,0.1875
1351,0.515625,0.828125,0.5,0.3125,0.21875,0.296875,0.203125
1352,0.5625,0.921875,0.484375,0.34375,0.234375,0.34375,0.328125
1353,0.65625,0.9375,0.5,0.375,0.125,0.375,0.28125
1354,0.546875,0.859375,0.640625,0.3125,0.234375,0.296875,0.296875
1355,0.59375,0.875,0.484375,0.40625,0.203125,0.25,0.234375
1356,0.546875,0.890625,0.59375,0.34375,0.203125,0.25,0.265625
1357,0.609375,0.90625,0.515625,0.25,0.3125,0.234375,0.21875
1358,0.578125,0.875,0.5,0.359375,0.328125,0.3125,0.265625
1359,0.671875,0.9375,0.5625,0.296875,0.125,0.328125,0.1875
1360,0.515625,0.875,0.6875,0.375,0.15625,0.296875,0.28125
1361,0.5625,0.875,0.609375,0.34375,0.28125,0.40625,0.234375
1362,0.6875,0.828125,0.671875,0.375,0.296875,0.34375,0.265625
1363,0.625,0.828125,0.546875,0.390625,0.28125,0.296875,0.296875
1364,0.53125,0.78125,0.546875,0.375,0.265625,0.328125,0.328125
1365,0.71875,0.9375,0.609375,0.296875,0.1875,0.328125,0.234375
1366,0.546875,0.875,0.625,0.328125,0.203125,0.375,0.265625
1367,0.703125,0.890625,0.640625,0.15625,0.28125,0.3125,0.1875
1368,0.65625,0.9375,0.6875,0.28125,0.3125,0.234375,0.234375
1369,0.625,0.859375,0.640625,0.25,0.28125,0.359375,0.375
1370,0.671875,0.84375,0.484375,0.28125,0.140625,0.296875,0.1875
1371,0.625,0.8125,0.734375,0.203125,0.21875,0.296875,0.1875
1372,0.5625,0.828125,0.640625,0.390625,0.4375,0.296875,0.265625
1373,0.625,0.859375,0.546875,0.296875,0.390625,0.265625,0.203125
1374,0.65625,0.90625,0.59375,0.375,0.265625,0.34375,0.296875
1375,0.59375,0.953125,0.5,0.3125,0.28125,0.3125,0.359375
1376,0.546875,0.84375,0.71875,0.34375,0.359375,0.25,0.234375
1377,0.640625,0.859375,0.46875,0.296875,0.296875,0.40625,0.3125
1378,0.609375,0.875,0.53125,0.234375,0.171875,0.359375,0.171875
1379,0.4375,0.765625,0.609375,0.3125,0.390625,0.296875,0.25
1380,0.5,0.921875,0.40625,0.28125,0.40625,0.328125,0.25
1381,0.53125,0.9375,0.515625,0.3125,0.3125,0.25,0.4375
1382,0.5625,0.953125,0.484375,0.359375,0.34375,0.265625,0.328125
1383,0.5625,0.828125,0.5,0.390625,0.328125,0.265625,0.3125
1384,0.484375,0.921875,0.59375,0.34375,0.3125,0.265625,0.34375
1385,0.53125,0.921875,0.453125,0.328125,0.296875,0.328125,0.234375
1386,0.453125,0.875,0.453125,0.328125,0.265625,0.34375,0.203125
1387,0.453125,0.921875,0.46875,0.28125,0.328125,0.28125,0.1875
1388,0.453125,0.921875,0.546875,0.3125,0.328125,0.25,0.15625
1389,0.5625,0.921875,0.46875,0.296875,0.21875,0.4375,0.21875
1390,0.484375,0.875,0.390625,0.328125,0.421875,0.328125,0.25
1391,0.546875,0.890625,0.515625,0.296875,0.390625,0.3125,0.234375
1392,0.546875,0.921875,0.46875,0.28125,0.328125,0.328125,0.125
1393,0.5625,0.9375,0.5625,0.421875,0.359375,0.328125,0.296875
1394,0.46875,0.9375,0.515625,0.328125,0.40625,0.3125,0.296875
1395,0.625,0.84375,0.46875,0.3125,0.296875,0.3125,0.265625
1396,0.546875,0.921875,0.546875,0.34375,0.25,0.21875,0.234375
1397,0.546875,0.890625,0.578125,0.234375,0.296875,0.375,0.140625
1398,0.53125,0.921875,0.53125,0.421875,0.265625,0.3125,0.3125
1399,0.578125,0.875,0.546875,0.296875,0.265625,0.359375,0.21875
1400,0.5625,0.90625,0.59375,0.328125,0.328125,0.296875,0.1875
1401,0.625,0.921875,0.53125,0.3125,0.3125,0.3125,0.1875
1402,0.640625,0.921875,0.40625,0.453125,0.140625,0.421875,0.296875
1403,0.546875,0.921875,0.609375,0.234375,0.125,0.25,0.234375
1404,0.640625,0.9375,0.703125,0.375,0.1875,0.375,0.1875
1405,0.640625,0.90625,0.625,0.3125,0.1875,0.234375,0.21875
1406,0.59375,0.828125,0.640625,0.328125,0.171875,0.25,0.21875
1407,0.65625,0.953125,0.640625,0.28125,0.125,0.25,0.109375
1408,0.71875,0.90625,0.609375,0.203125,0.21875,0.3125,0.21875
1409,0.609375,0.84375,0.546875,0.296875,0.234375,0.28125,0.25
1410,0.703125,0.84375,0.625,0.234375,0.25,0.40625,0.140625
1411,0.5625,0.921875,0.578125,0.328125,0.28125,0.28125,0.328125
1412,0.65625,0.921875,0.4375,0.3125,0.203125,0.328125,0.25
1413,0.640625,0.9375,0.625,0.4375,0.1875,0.40625,0.265625
1414,0.6875,0.859375,0.671875,0.28125,0.28125,0.4375,0.203125
1415,0.609375,0.9375,0.671875,0.4375,0.3125,0.328125,0.359375
1416,0.703125,0.90625,0.609375,0.328125,0.296875,0.4375,0.34375
1417,0.703125,0.890625,0.65625,0.3125,0.296875,0.390625,0.171875
1418,0.640625,0.8125,0.453125,0.34375,0.28125,0.25,0.296875
1419,0.5625,0.859375,0.640625,0.25,0.234375,0.28125,0.265625
1420,0.609375,0.90625,0.484375,0.28125,0.28125,0.1875,0.296875
1421,0.546875,0.84375,0.609375,0.296875,0.15625,0.296875,0.21875
1422,0.671875,0.828125,0.5625,0.28125,0.328125,0.3125,0.21875
1423,0.609375,0.890625,0.515625,0.46875,0.3125,0.3125,0.4375
1424,0.578125,0.921875,0.546875,0.234375,0.3125,0.25,0.171875
1425,0.515625,0.90625,0.515625,0.234375,0.28125,0.265625,0.203125
1426,0.65625,0.921875,0.484375,0.421875,0.328125,0.34375,0.34375
1427,0.59375,0.953125,0.46875,0.328125,0.328125,0.40625,0.25
1428,0.6875,0.953125,0.609375,0.3125,0.21875,0.328125,0.265625
1429,0.515625,0.875,0.640625,0.28125,0.25,0.265625,0.296875
1430,0.609375,0.859375,0.65625,0.390625,0.40625,0.328125,0.296875
1431,0.53125,0.875,0.515625,0.4375,0.3125,0.265625,0.375
1432,0.625,0.921875,0.359375,0.28125,0.296875,0.4375,0.3125
1433,0.453125,0.875,0.515625,0.328125,0.21875,0.3125,0.390625
1434,0.5625,0.90625,0.625,0.359375,0.3125,0.359375,0.3125
1435,0.546875,0.953125,0.53125,0.34375,0.359375,0.3125,0.28125
1436,0.65625,0.9375,0.546875,0.34375,0.234375,0.3125,0.28125
1437,0.546875,0.875,0.59375,0.3125,0.296875,0.296875,0.296875
1438,0.53125,0.9375,0.421875,0.3125,0.234375,0.359375,0.234375
1439,0.609375,0.921875,0.546875,0.359375,0.265625,0.375,0.296875
1440,0.421875,0.890625,0.53125,0.234375,0.3125,0.3125,0.25
1441,0.609375,0.859375,0.609375,0.265625,0.25,0.296875,0.296875
1442,0.609375,0.828125,0.515625,0.28125,0.265625,0.375,0.296875
1443,0.46875,0.890625,0.53125,0.34375,0.375,0.328125,0.296875
1444,0.453125,0.921875,0.484375,0.265625,0.28125,0.375,0.25
1445,0.484375,0.890625,0.5,0.3125,0.21875,0.421875,0.265625
1446,0.515625,0.9375,0.484375,0.21875,0.453125,0.28125,0.21875
1447,0.453125,0.9375,0.5,0.359375,0.40625,0.234375,0.359375
1448,0.59375,0.859375,0.296875,0.375,0.25,0.375,0.21875
1449,0.625,0.875,0.546875,0.234375,0.25,0.3125,0.21875
1450,0.484375,0.953125,0.421875,0.359375,0.171875,0.28125,0.25
1451,0.46875,0.78125,0.59375,0.3125,0.25,0.359375,0.296875
1452,0.546875,0.875,0.59375,0.328125,0.328125,0.28125,0.296875
1453,0.5,0.84375,0.640625,0.265625,0.375,0.3125,0.1875
1454,0.5625,0.8125,0.59375,0.3125,0.40625,0.328125,0.328125
1455,0.59375,0.890625,0.53125,0.34375,0.203125,0.3125,0.234375
1456,0.53125,0.84375,0.546875,0.3125,0.328125,0.359375,0.265625
1457,0.671875,0.90625,0.515625,0.25,0.15625,0.359375,0.203125
1458,0.609375,0.953125,0.6875,0.375,0.328125,0.34375,0.25
1459,0.6875,0.84375,0.515625,0.25,0.265625,0.328125,0.15625
1460,0.5625,0.875,0.5625,0.375,0.296875,0.359375,0.296875
1461,0.609375,0.828125,0.546875,0.3125,0.140625,0.25,0.21875
1462,0.59375,0.921875,0.703125,0.359375,0.28125,0.3125,0.359375
1463,0.578125,1.0,0.4375,0.390625,0.171875,0.421875,0.3125
1464,0.703125,0.8125,0.578125,0.328125,0.1875,0.296875,0.25
1465,0.59375,0.921875,0.734375,0.375,0.25,0.3125,0.328125
1466,0.625,0.859375,0.625,0.375,0.203125,0.25,0.34375
1467,0.65625,0.90625,0.5,0.453125,0.234375,0.375,0.453125
1468,0.65625,0.890625,0.703125,0.234375,0.3125,0.265625,0.21875
1469,0.6875,0.90625,0.65625,0.328125,0.140625,0.28125,0.265625
1470,0.578125,0.9375,0.59375,0.5,0.25,0.390625,0.234375
1471,0.65625,0.96875,0.609375,0.234375,0.265625,0.453125,0.328125
1472,0.5,0.859375,0.640625,0.34375,0.359375,0.34375,0.265625
1473,0.609375,0.9375,0.5,0.359375,0.234375,0.265625,0.171875
1474,0.671875,0.84375,0.609375,0.28125,0.171875,0.265625,0.28125
1475,0.625,0.828125,0.53125,0.375,0.203125,0.328125,0.21875
1476,0.609375,0.859375,0.53125,0.328125,0.25,0.390625,0.28125
1477,0.46875,0.890625,0.546875,0.328125,0.265625,0.28125,0.1875
1478,0.59375,0.921875,0.578125,0.265625,0.328125,0.390625,0.25
1479,0.59375,0.828125,0.515625,0.34375,0.375,0.265625,0.234375
1480,0.453125,0.875,0.453125,0.34375,0.359375,0.234375,0.234375
1481,0.375,0.90625,0.484375,0.328125,0.34375,0.28125,0.265625
1482,0.5625,0.859375,0.390625,0.265625,0.390625,0.3125,0.25
1483,0.5625,0.875,0.5,0.359375,0.40625,0.34375,0.3125
1484,0.484375,0.953125,0.46875,0.390625,0.421875,0.40625,0.25
1485,0.453125,0.859375,0.453125,0.25,0.5,0.34375,0.28125
1486,0.421875,0.875,0.53125,0.375,0.515625,0.3125,0.234375
1487,0.421875,0.90625,0.46875,0.21875,0.390625,0.25,0.265625
1488,0.5,0.84375,0.5625,0.234375,0.40625,0.359375,0.203125
1489,0.421875,0.921875,0.5,0.359375,0.46875,0.28125,0.234375
1490,0.46875,0.921875,0.5,0.234375,0.46875,0.34375,0.234375
1491,0.53125,0.921875,0.5,0.3125,0.375,0.40625,0.296875
1492,0.546875,0.84375,0.484375,0.265625,0.296875,0.265625,0.171875
1493,0.484375,0.875,0.4375,0.296875,0.3125,0.421875,0.28125
1494,0.53125,0.90625,0.46875,0.359375,0.328125,0.28125,0.171875
1495,0.546875,0.921875,0.53125,0.421875,0.296875,0.25,0.328125
1496,0.546875,0.828125,0.640625,0.34375,0.375,0.34375,0.25
1497,0.5625,0.90625,0.53125,0.328125,0.375,0.25,0.28125
1498,0.703125,0.9375,0.453125,0.390625,0.234375,0.296875,0.296875
1499,0.53125,0.9375,0.734375,0.375,0.25,0.453125,0.265625
1500,0.4375,0.96875,0.578125,0.28125,0.296875,0.3125,0.28125
1501,0.671875,0.953125,0.453125,0.21875,0.296875,0.296875,0.203125
1502,0.515625,0.84375,0.53125,0.234375,0.1875,0.34375,0.1875
1503,0.640625,0.9375,0.640625,0.375,0.1875,0.25,0.296875
1504,0.5,0.921875,0.640625,0.359375,0.25,0.34375,0.265625
1505,0.671875,0.90625,0.671875,0.34375,0.171875,0.28125,0.265625
1506,0.625,0.859375,0.515625,0.296875,0.203125,0.28125,0.21875
1507,0.671875,0.9375,0.5625,0.328125,0.25,0.3125,0.296875
1508,0.6875,0.921875,0.59375,0.3125,0.171875,0.328125,0.265625
1509,0.609375,0.890625,0.703125,0.3125,0.21875,0.25,0.296875
1510,0.578125,0.921875,0.53125,0.453125,0.265625,0.328125,0.28125
1511,0.65625,0.890625,0.5625,0.296875,0.25,0.296875,0.140625
1512,0.640625,0.859375,0.578125,0.265625,0.265625,0.28125,0.25
1513,0.5625,0.875,0.53125,0.3125,0.234375,0.28125,0.28125
1514,0.671875,0.890625,0.625,0.3125,0.25,0.21875,0.28125
1515,0.6875,0.859375,0.765625,0.265625,0.3125,0.28125,0.234375
1516,0.625,0.859375,0.59375,0.3125,0.359375,0.40625,0.203125
1517,0.71875,0.953125,0.59375,0.328125,0.34375,0.34375,0.296875
1518,0.703125,0.875,0.59375,0.265625,0.328125,0.453125,0.203125
1519,0.65625,0.890625,0.546875,0.3125,0.1875,0.375,0.3125
1520,0.46875,0.859375,0.5625,0.40625,0.28125,0.359375,0.25
1521,0.609375,0.875,0.515625,0.3125,0.25,0.296875,0.328125
1522,0.421875,0.9375,0.578125,0.296875,0.296875,0.328125,0.21875
1523,0.6875,0.859375,0.59375,0.3125,0.140625,0.40625,0.203125
1524,0.328125,0.921875,0.609375,0.34375,0.34375,0.3125,0.375
1525,0.53125,0.96875,0.59375,0.375,0.375,0.4375,0.34375
1526,0.625,0.921875,0.375,0.328125,0.265625,0.28125,0.328125
1527,0.6875,0.921875,0.59375,0.34375,0.328125,0.34375,0.296875
1528,0.46875,0.96875,0.546875,0.3125,0.328125,0.28125,0.28125
1529,0.65625,0.90625,0.546875,0.390625,0.296875,0.296875,0.3125
1530,0.515625,0.921875,0.546875,0.375,0.265625,0.359375,0.21875
1531,0.5625,0.90625,0.53125,0.21875,0.390625,0.265625,0.265625
1532,0.578125,0.90625,0.484375,0.203125,0.28125,0.28125,0.296875
1533,0.546875,0.9375,0.671875,0.375,0.421875,0.390625,0.3125
1534,0.78125,0.921875,0.59375,0.25,0.25,0.34375,0.234375
1535,0.515625,0.796875,0.578125,0.21875,0.390625,0.28125,0.265625
1536,0.59375,0.953125,0.484375,0.40625,0.46875,0.296875,0.34375
1537,0.5625,0.9375,0.640625,0.265625,0.375,0.21875,0.28125
1538,0.609375,0.84375,0.546875,0.3125,0.296875,0.421875,0.25
1539,0.484375,0.875,0.59375,0.296875,0.390625,0.28125,0.25
1540,0.703125,0.875,0.453125,0.34375,0.421875,0.390625,0.296875
1541,0.609375,0.921875,0.484375,0.296875,0.234375,0.453125,0.28125
1542,0.5,0.921875,0.5,0.203125,0.265625,0.296875,0.234375
1543,0.578125,0.9375,0.59375,0.390625,0.296875,0.375,0.265625
1544,0.546875,0.859375,0.390625,0.359375,0.15625,0.328125,0.21875
1545,0.65625,0.875,0.59375,0.296875,0.21875,0.34375,0.28125
1546,0.46875,0.953125,0.484375,0.359375,0.265625,0.296875,0.265625
1547,0.625,0.921875,0.546875,0.359375,0.1875,0.296875,0.296875
1548,0.5625,0.921875,0.46875,0.296875,0.28125,0.296875,0.203125
1549,0.453125,0.890625,0.5625,0.421875,0.296875,0.296875,0.375
1550,0.625,0.875,0.578125,0.265625,0.234375,0.25,0.1875
1551,0.46875,0.859375,0.65625,0.265625,0.359375,0.234375,0.109375
1552,0.578125,0.890625,0.671875,0.328125,0.40625,0.375,0.265625
1553,0.671875,0.890625,0.5,0.3125,0.234375,0.40625,0.28125
1554,0.671875,0.90625,0.734375,0.34375,0.265625,0.328125,0.234375
1555,0.6875,0.90625,0.6875,0.421875,0.234375,0.34375,0.359375
1556,0.59375,0.890625,0.609375,0.40625,0.34375,0.25,0.3125
1557,0.578125,0.890625,0.5,0.40625,0.296875,0.375,0.328125
1558,0.703125,0.890625,0.6875,0.296875,0.25,0.28125,0.171875
1559,0.578125,0.96875,0.5625,0.328125,0.171875,0.265625,0.328125
1560,0.5625,0.90625,0.609375,0.28125,0.21875,0.25,0.171875
1561,0.609375,0.921875,0.53125,0.359375,0.234375,0.3125,0.3125
1562,0.734375,0.8125,0.609375,0.40625,0.265625,0.390625,0.234375
1563,0.65625,0.84375,0.65625,0.359375,0.21875,0.328125,0.25
1564,0.703125,0.875,0.75,0.28125,0.234375,0.1875,0.1875
1565,0.46875,0.875,0.625,0.375,0.265625,0.328125,0.296875
1566,0.671875,0.84375,0.671875,0.328125,0.265625,0.296875,0.296875
1567,0.59375,0.90625,0.5625,0.25,0.296875,0.34375,0.234375
1568,0.71875,0.875,0.59375,0.421875,0.25,0.375,0.359375
1569,0.515625,0.921875,0.59375,0.3125,0.234375,0.421875,0.203125
1570,0.40625,0.921875,0.609375,0.296875,0.40625,0.40625,0.21875
1571,0.65625,0.875,0.546875,0.359375,0.34375,0.359375,0.265625
1572,0.5625,0.84375,0.40625,0.4375,0.28125,0.40625,0.390625
1573,0.578125,0.875,0.53125,0.28125,0.234375,0.375,0.15625
1574,0.53125,0.9375,0.5625,0.375,0.25,0.328125,0.25
1575,0.578125,0.96875,0.46875,0.328125,0.25,0.328125,0.296875
1576,0.4375,0.953125,0.484375,0.296875,0.3125,0.390625,0.34375
1577,0.5,0.75,0.5625,0.390625,0.1875,0.359375,0.28125
1578,0.53125,0.875,0.5625,0.328125,0.234375,0.28125,0.265625
1579,0.515625,0.875,0.578125,0.265625,0.3125,0.3125,0.203125
1580,0.53125,0.84375,0.40625,0.40625,0.3125,0.359375,0.328125
1581,0.5,0.90625,0.5625,0.4375,0.390625,0.390625,0.25
1582,0.578125,0.953125,0.40625,0.34375,0.390625,0.296875,0.359375
1583,0.484375,0.9375,0.4375,0.375,0.28125,0.296875,0.28125
1584,0.5625,0.921875,0.515625,0.3125,0.296875,0.265625,0.234375
1585,0.5625,0.9375,0.65625,0.328125,0.28125,0.34375,0.3125
1586,0.578125,0.890625,0.59375,0.328125,0.21875,0.296875,0.265625
1587,0.453125,0.84375,0.484375,0.21875,0.234375,0.359375,0.140625
1588,0.59375,0.90625,0.453125,0.4375,0.296875,0.296875,0.390625
1589,0.625,0.859375,0.640625,0.34375,0.21875,0.234375,0.265625
1590,0.640625,0.921875,0.59375,0.421875,0.21875,0.328125,0.28125
1591,0.609375,0.890625,0.625,0.34375,0.265625,0.3125,0.25
1592,0.625,0.953125,0.53125,0.453125,0.171875,0.265625,0.359375
1593,0.484375,0.84375,0.5,0.28125,0.234375,0.328125,0.203125
1594,0.65625,0.921875,0.546875,0.28125,0.25,0.3125,0.265625
1595,0.578125,0.875,0.65625,0.359375,0.234375,0.328125,0.203125
1596,0.625,0.828125,0.625,0.25,0.171875,0.3125,0.25
1597,0.453125,0.875,0.5625,0.21875,0.296875,0.34375,0.3125
1598,0.53125,0.859375,0.5625,0.3125,0.234375,0.40625,0.1875
1599,0.640625,0.953125,0.59375,0.359375,0.3125,0.453125,0.3125
1600,0.625,0.90625,0.546875,0.28125,0.1875,0.28125,0.171875
1601,0.65625,0.84375,0.65625,0.328125,0.1875,0.328125,0.203125
1602,0.59375,0.90625,0.578125,0.25,0.171875,0.34375,0.390625
1603,0.5625,0.890625,0.65625,0.359375,0.234375,0.28125,0.28125
1604,0.53125,0.875,0.609375,0.15625,0.234375,0.328125,0.203125
1605,0.609375,0.859375,0.515625,0.28125,0.296875,0.359375,0.203125
1606,0.578125,0.921875,0.578125,0.375,0.3125,0.265625,0.296875
1607,0.59375,0.890625,0.578125,0.4375,0.1875,0.3125,0.375
1608,0.59375,0.890625,0.46875,0.375,0.296875,0.390625,0.328125
1609,0.546875,0.828125,0.640625,0.328125,0.15625,0.3125,0.28125
1610,0.578125,0.90625,0.59375,0.328125,0.328125,0.34375,0.21875
1611,0.5625,0.953125,0.578125,0.34375,0.328125,0.3125,0.328125
1612,0.671875,0.921875,0.6875,0.34375,0.328125,0.484375,0.25
1613,0.671875,0.921875,0.546875,0.375,0.265625,0.375,0.3125
1614,0.625,0.890625,0.46875,0.34375,0.359375,0.40625,0.296875
1615,0.53125,0.90625,0.578125,0.4375,0.421875,0.328125,0.34375
1616,0.59375,0.875,0.578125,0.375,0.390625,0.296875,0.265625
1617,0.65625,0.90625,0.671875,0.28125,0.375,0.234375,0.265625
1618,0.703125,0.90625,0.5,0.3125,0.34375,0.40625,0.21875
1619,0.53125,0.859375,0.578125,0.421875,0.390625,0.28125,0.3125
1620,0.59375,0.90625,0.609375,0.40625,0.375,0.28125,0.328125
1621,0.59375,0.875,0.578125,0.390625,0.34375,0.296875,0.28125
1622,0.59375,0.90625,0.5,0.28125,0.40625,0.265625,0.34375
1623,0.609375,0.84375,0.546875,0.375,0.390625,0.328125,0.375
1624,0.6875,0.984375,0.421875,0.34375,0.359375,0.34375,0.1875
1625,0.640625,0.921875,0.640625,0.28125,0.421875,0.3125,0.265625
1626,0.828125,0.875,0.609375,0.328125,0.359375,0.4375,0.359375
1627,0.59375,0.921875,0.578125,0.421875,0.375,0.359375,0.296875
1628,0.546875,0.90625,0.59375,0.28125,0.421875,0.25,0.265625
1629,0.6875,0.859375,0.59375,0.40625,0.328125,0.328125,0.21875
1630,0.703125,0.90625,0.59375,0.3125,0.375,0.328125,0.34375
1631,0.625,0.828125,0.671875,0.328125,0.375,0.359375,0.296875
1632,0.65625,0.875,0.5,0.4375,0.421875,0.296875,0.390625
1633,0.65625,0.921875,0.671875,0.375,0.265625,0.3125,0.28125
1634,0.609375,0.96875,0.578125,0.3125,0.234375,0.28125,0.203125
1635,0.546875,0.859375,0.546875,0.390625,0.265625,0.40625,0.4375
1636,0.703125,0.875,0.59375,0.375,0.234375,0.296875,0.296875
1637,0.640625,0.953125,0.6875,0.390625,0.296875,0.296875,0.265625
1638,0.5625,0.84375,0.59375,0.265625,0.28125,0.390625,0.25
1639,0.578125,0.84375,0.546875,0.375,0.25,0.40625,0.265625
1640,0.6875,0.90625,0.609375,0.390625,0.203125,0.359375,0.25
1641,0.671875,0.921875,0.640625,0.421875,0.25,0.3125,0.21875
1642,0.5,0.921875,0.578125,0.3125,0.296875,0.390625,0.328125
1643,0.640625,0.90625,0.5,0.3125,0.328125,0.390625,0.28125
1644,0.65625,0.859375,0.625,0.328125,0.28125,0.375,0.328125
1645,0.5625,0.9375,0.625,0.34375,0.265625,0.3125,0.296875
1646,0.5,0.859375,0.484375,0.375,0.203125,0.390625,0.234375
1647,0.515625,0.90625,0.609375,0.28125,0.25,0.390625,0.296875
