epoch,d_real_auth_acc,d_real_class_acc,d_fake_auth_acc,d_fake_class_acc,g_auth_acc,g_class_acc,cnn_accuracy
220,0.859375,0.78125,0.953125,0.1875,0.0,0.15625,0.078125
221,0.8125,0.6875,1.0,0.359375,0.0,0.171875,0.109375
222,0.859375,0.765625,0.953125,0.28125,0.0,0.234375,0.0625
223,0.859375,0.78125,0.9375,0.234375,0.0,0.1875,0.0625
224,0.859375,0.734375,1.0,0.265625,0.0,0.234375,0.15625
225,0.8125,0.828125,0.890625,0.28125,0.0,0.234375,0.09375
226,0.796875,0.828125,0.90625,0.28125,0.0,0.265625,0.125
227,0.75,0.8125,0.875,0.34375,0.03125,0.296875,0.171875
228,0.890625,0.84375,0.921875,0.25,0.03125,0.28125,0.109375
229,0.71875,0.796875,0.765625,0.328125,0.015625,0.203125,0.109375
230,0.78125,0.75,0.6875,0.296875,0.0,0.234375,0.125
231,0.734375,0.8125,0.828125,0.3125,0.0,0.28125,0.125
232,0.75,0.859375,0.859375,0.3125,0.015625,0.328125,0.109375
233,0.71875,0.765625,0.78125,0.421875,0.015625,0.375,0.09375
234,0.6875,0.8125,0.859375,0.234375,0.046875,0.21875,0.078125
235,0.765625,0.703125,0.84375,0.328125,0.078125,0.296875,0.09375
236,0.765625,0.828125,0.921875,0.25,0.03125,0.375,0.15625
237,0.84375,0.84375,0.9375,0.296875,0.046875,0.296875,0.078125
238,0.859375,0.890625,0.75,0.34375,0.09375,0.28125,0.0625
239,0.875,0.75,0.734375,0.359375,0.0625,0.3125,0.078125
240,0.703125,0.84375,0.5,0.484375,0.125,0.265625,0.265625
241,0.515625,0.765625,0.34375,0.1875,0.3125,0.328125,0.203125
242,0.609375,0.78125,0.34375,0.296875,0.234375,0.3125,0.140625
243,0.515625,0.828125,0.796875,0.34375,0.046875,0.265625,0.140625
244,0.515625,0.765625,0.578125,0.265625,0.015625,0.328125,0.171875
245,0.578125,0.75,0.59375,0.25,0.03125,0.15625,0.046875
246,0.578125,0.8125,0.859375,0.203125,0.0,0.25,0.125
247,0.5,0.75,0.953125,0.296875,0.0,0.171875,0.171875
248,0.703125,0.78125,0.9375,0.171875,0.0,0.171875,0.140625
249,0.78125,0.765625,0.96875,0.265625,0.015625,0.328125,0.203125
250,0.875,0.8125,1.0,0.1875,0.0,0.296875,0.0625
251,0.75,0.796875,0.984375,0.265625,0.015625,0.265625,0.078125
252,0.8125,0.859375,1.0,0.34375,0.0,0.34375,0.140625
253,0.890625,0.828125,0.984375,0.53125,0.0,0.21875,0.109375
254,0.921875,0.859375,0.984375,0.359375,0.0,0.328125,0.140625
255,0.875,0.8125,1.0,0.421875,0.0,0.359375,0.125
256,0.8125,0.765625,1.0,0.375,0.015625,0.359375,0.1875
257,0.90625,0.78125,0.984375,0.375,0.015625,0.296875,0.1875
258,0.828125,0.8125,0.96875,0.453125,0.03125,0.390625,0.109375
259,0.890625,0.828125,0.84375,0.421875,0.046875,0.390625,0.078125
260,0.734375,0.859375,0.8125,0.625,0.0625,0.34375,0.046875
261,0.828125,0.828125,0.796875,0.59375,0.046875,0.34375,0.046875
262,0.890625,0.8125,0.796875,0.578125,0.046875,0.484375,0.109375
263,0.828125,0.859375,0.9375,0.4375,0.046875,0.375,0.265625
264,0.90625,0.75,0.890625,0.40625,0.078125,0.4375,0.140625
265,0.90625,0.84375,0.890625,0.375,0.078125,0.578125,0.171875
266,0.984375,0.84375,0.84375,0.515625,0.078125,0.375,0.109375
267,0.875,0.859375,0.609375,0.609375,0.09375,0.484375,0.265625
268,0.765625,0.765625,0.578125,0.40625,0.03125,0.5,0.1875
269,0.65625,0.875,0.5,0.375,0.03125,0.359375,0.390625
270,0.609375,0.875,0.75,0.46875,0.046875,0.328125,0.28125
271,0.734375,0.90625,0.859375,0.4375,0.046875,0.375,0.28125
272,0.734375,0.8125,0.796875,0.46875,0.015625,0.234375,0.328125
273,0.859375,0.875,0.859375,0.453125,0.03125,0.28125,0.234375
274,0.765625,0.828125,0.921875,0.46875,0.015625,0.328125,0.25
275,0.75,0.859375,0.78125,0.40625,0.03125,0.421875,0.203125
276,0.8125,0.875,0.734375,0.578125,0.046875,0.40625,0.15625
277,0.796875,0.828125,0.6875,0.546875,0.046875,0.359375,0.171875
278,0.75,0.796875,0.6875,0.40625,0.078125,0.5,0.109375
279,0.640625,0.75,0.6875,0.5625,0.09375,0.359375,0.265625
280,0.71875,0.8125,0.765625,0.375,0.15625,0.453125,0.1875
281,0.75,0.8125,0.734375,0.609375,0.0625,0.546875,0.203125
282,0.671875,0.828125,0.8125,0.578125,0.125,0.40625,0.203125
283,0.828125,0.90625,0.625,0.5625,0.140625,0.296875,0.09375
284,0.8125,0.84375,0.734375,0.609375,0.21875,0.546875,0.140625
285,0.84375,0.84375,0.78125,0.5625,0.09375,0.421875,0.078125
286,0.625,0.796875,0.828125,0.546875,0.171875,0.421875,0.21875
287,0.859375,0.828125,0.796875,0.453125,0.125,0.53125,0.15625
288,0.859375,0.84375,0.78125,0.578125,0.0625,0.4375,0.25
289,0.8125,0.796875,0.765625,0.40625,0.046875,0.453125,0.09375
290,0.828125,0.8125,0.8125,0.5625,0.109375,0.453125,0.21875
291,0.84375,0.90625,0.796875,0.625,0.140625,0.609375,0.203125
292,0.84375,0.765625,0.78125,0.53125,0.15625,0.5,0.21875
293,0.859375,0.875,0.734375,0.5,0.15625,0.46875,0.125
294,0.921875,0.765625,0.71875,0.625,0.125,0.453125,0.234375
295,0.84375,0.828125,0.546875,0.609375,0.125,0.46875,0.21875
296,0.8125,0.8125,0.65625,0.546875,0.03125,0.484375,0.265625
297,0.65625,0.828125,0.609375,0.390625,0.078125,0.453125,0.234375
298,0.59375,0.703125,0.796875,0.53125,0.078125,0.5625,0.21875
299,0.734375,0.734375,0.703125,0.578125,0.078125,0.5625,0.34375
300,0.734375,0.84375,0.828125,0.546875,0.03125,0.53125,0.25
301,0.71875,0.71875,0.84375,0.4375,0.03125,0.46875,0.328125
302,0.75,0.84375,0.796875,0.59375,0.015625,0.5,0.265625
303,0.765625,0.8125,0.96875,0.609375,0.046875,0.625,0.28125
304,0.765625,0.875,0.765625,0.609375,0.03125,0.4375,0.46875
305,0.875,0.859375,0.75,0.578125,0.03125,0.5,0.296875
306,0.78125,0.828125,0.859375,0.65625,0.0,0.4375,0.359375
307,0.75,0.796875,0.8125,0.703125,0.125,0.515625,0.390625
308,0.765625,0.796875,0.796875,0.578125,0.078125,0.46875,0.265625
309,0.796875,0.90625,0.828125,0.65625,0.140625,0.375,0.359375
310,0.8125,0.890625,0.765625,0.6875,0.109375,0.640625,0.4375
311,0.8125,0.875,0.859375,0.5,0.09375,0.5,0.359375
312,0.75,0.828125,0.8125,0.734375,0.078125,0.546875,0.375
313,0.78125,0.859375,0.828125,0.5,0.125,0.5,0.40625
314,0.6875,0.8125,0.765625,0.609375,0.171875,0.578125,0.421875
315,0.78125,0.875,0.75,0.546875,0.078125,0.5,0.453125
316,0.84375,0.859375,0.65625,0.578125,0.171875,0.40625,0.390625
317,0.734375,0.953125,0.671875,0.53125,0.1875,0.5625,0.359375
318,0.75,0.78125,0.640625,0.5,0.171875,0.671875,0.328125
319,0.8125,0.84375,0.6875,0.578125,0.1875,0.578125,0.3125
320,0.8125,0.828125,0.65625,0.6875,0.09375,0.515625,0.296875
321,0.671875,0.875,0.78125,0.453125,0.09375,0.46875,0.234375
322,0.734375,0.796875,0.765625,0.53125,0.171875,0.53125,0.3125
323,0.6875,0.75,0.625,0.609375,0.125,0.625,0.3125
324,0.640625,0.8125,0.640625,0.59375,0.078125,0.484375,0.3125
325,0.8125,0.828125,0.703125,0.640625,0.125,0.671875,0.296875
326,0.765625,0.90625,0.703125,0.609375,0.171875,0.59375,0.390625
327,0.734375,0.890625,0.75,0.578125,0.21875,0.703125,0.375
328,0.671875,0.90625,0.59375,0.625,0.109375,0.5625,0.359375
329,0.8125,0.875,0.703125,0.625,0.09375,0.53125,0.5625
330,0.671875,0.90625,0.671875,0.5625,0.3125,0.59375,0.390625
331,0.6875,0.8125,0.609375,0.5625,0.140625,0.515625,0.328125
332,0.65625,0.890625,0.609375,0.640625,0.171875,0.609375,0.421875
333,0.703125,0.75,0.625,0.59375,0.140625,0.625,0.328125
334,0.734375,0.921875,0.484375,0.75,0.1875,0.671875,0.359375
335,0.5625,0.828125,0.5625,0.625,0.25,0.609375,0.484375
336,0.515625,0.828125,0.578125,0.578125,0.25,0.625,0.4375
337,0.671875,0.796875,0.46875,0.59375,0.21875,0.640625,0.375
338,0.65625,0.875,0.515625,0.625,0.140625,0.53125,0.34375
339,0.578125,0.828125,0.59375,0.71875,0.15625,0.53125,0.359375
340,0.609375,0.828125,0.671875,0.59375,0.109375,0.53125,0.390625
341,0.5625,0.890625,0.484375,0.734375,0.171875,0.578125,0.40625
342,0.625,0.890625,0.609375,0.5625,0.09375,0.703125,0.265625
343,0.546875,0.875,0.640625,0.65625,0.140625,0.453125,0.46875
344,0.765625,0.84375,0.640625,0.609375,0.078125,0.359375,0.296875
345,0.703125,0.84375,0.625,0.75,0.125,0.734375,0.359375
346,0.65625,0.78125,0.625,0.625,0.078125,0.453125,0.40625
347,0.59375,0.78125,0.671875,0.65625,0.109375,0.625,0.359375
348,0.609375,0.859375,0.6875,0.640625,0.140625,0.609375,0.3125
349,0.5625,0.890625,0.5625,0.515625,0.15625,0.65625,0.5
350,0.640625,0.8125,0.609375,0.6875,0.140625,0.671875,0.4375
351,0.703125,0.828125,0.5625,0.546875,0.109375,0.5625,0.515625
