epoch,d_loss,g_loss,psnr
247,-11.745131492614746,16.69699478149414,5.465480892109835
248,-11.252115249633789,19.068359375,5.573875815895355
249,-12.48325252532959,17.203208923339844,5.523104280233573
250,-10.799361228942871,19.867259979248047,5.239007427417627
251,-12.096318244934082,20.014610290527344,5.164078380265156
252,-13.206130981445312,19.03480339050293,5.73882604173129
253,-11.87298583984375,18.853801727294922,5.628126504679929
254,-8.759648323059082,17.039548873901367,5.591892784947767
255,-11.471287727355957,22.54543685913086,5.2764663944931005
256,-11.100674629211426,20.113630294799805,5.173889883244973
257,-8.917191505432129,18.253564834594727,5.833537775535815
258,-11.617280960083008,21.09493637084961,5.499369903410254
259,-6.775407791137695,18.809432983398438,5.072156547112475
260,-9.905821800231934,20.001028060913086,5.518028261844437
261,-11.774637222290039,19.124996185302734,5.660404861423988
262,-10.42463493347168,20.569896697998047,5.269190211337031
263,-11.380725860595703,19.48040771484375,5.7521704838809296
264,-9.20140266418457,20.440929412841797,6.1144561642083515
265,-10.989750862121582,20.724668502807617,5.789484154318245
266,-12.288582801818848,24.77840232849121,6.114017885235929
267,-10.249241828918457,24.780126571655273,5.643703304120531
268,-4.715299129486084,22.353853225708008,5.582151596923551
269,-11.169181823730469,23.676904678344727,5.480683920588762
270,-10.856608390808105,25.664079666137695,5.586028400004316
271,-12.659944534301758,25.8149356842041,5.487408081841382
272,-12.144540786743164,22.935596466064453,5.187581792334046
273,-13.739019393920898,26.97153663635254,5.6044148863538235
274,-10.052359580993652,27.70570945739746,5.580451671073044
275,-7.571138381958008,23.786109924316406,5.803259199610053
276,-11.931939125061035,24.486108779907227,5.525786107229686
277,-11.183087348937988,23.41062355041504,5.675528052369447
278,-13.231219291687012,23.408260345458984,5.37817323182357
279,-9.631214141845703,28.689708709716797,5.799208734803926
280,-12.979787826538086,27.02991485595703,5.264350101094802
281,-8.972386360168457,21.32209014892578,5.276346006237466
282,-8.017653465270996,23.04723358154297,5.45071092298363
283,-10.006649017333984,24.220516204833984,5.377459287230474
284,-11.939364433288574,27.178014755249023,5.832350273566402
285,-9.15954303741455,24.91118812561035,5.809373796321941
286,-9.199396133422852,27.12723731994629,5.741582828601177
287,-11.264472007751465,24.83645248413086,5.297088432922754
288,-12.681378364562988,25.888202667236328,5.498177608353011
289,-12.266698837280273,25.506690979003906,5.967666028422
290,-11.564286231994629,26.4837589263916,5.718955252937961
291,-14.12320327758789,29.514892578125,5.397338600215182
292,-8.140381813049316,27.767026901245117,5.773462182572291
293,-13.274099349975586,33.585113525390625,5.37065970418686
294,-13.488964080810547,24.738168716430664,5.813569500102691
295,-14.051968574523926,28.669734954833984,5.327951791364615
296,-13.22387409210205,26.93517303466797,5.561383578020803
297,-12.501741409301758,35.40977096557617,5.816466525490672
298,-10.590478897094727,28.54628562927246,5.375244975018757
299,-11.844164848327637,26.477706909179688,5.244082156141859
300,-11.90261459350586,29.79446792602539,5.5103417904472565
301,-11.903084754943848,26.069074630737305,5.866396174104873
302,-14.183277130126953,29.461841583251953,5.5814655572252665
303,-13.711662292480469,26.195337295532227,5.715094088725162
304,-11.580116271972656,31.96481704711914,5.644358417684943
305,4.522757053375244,28.07063102722168,5.458034595274333
306,-11.67095947265625,23.61991310119629,5.616490130228048
307,-10.439919471740723,28.954280853271484,5.52888841430787
308,-9.611862182617188,24.70293426513672,5.528765444427863
309,-10.852887153625488,30.448684692382812,5.538352740583347
310,-15.045613288879395,33.25631332397461,5.9780962164043405
311,-12.221552848815918,30.39077377319336,5.908172619788363
312,-8.45703125,26.823625564575195,5.699193237291244
313,-14.347325325012207,32.8436393737793,6.164638292490832
314,-14.230409622192383,35.4705810546875,5.77554372024372
315,-10.742328643798828,28.704439163208008,5.51454432779611
316,-12.605644226074219,30.995737075805664,5.718567919539405
317,-14.8563814163208,32.958778381347656,6.044949863190179
318,-11.72745418548584,24.200794219970703,5.758818386583766
319,-13.638754844665527,34.138362884521484,5.815358248007499
320,-12.758941650390625,30.943113327026367,5.572823537683703
321,-11.140463829040527,33.33800506591797,6.15960839249957
322,-13.822628021240234,30.188505172729492,5.3984501403730984
323,-10.136768341064453,33.8280029296875,5.871682788657143
324,-5.103895664215088,30.908063888549805,5.419618677927678
325,-8.492173194885254,27.86590003967285,6.225278991489009
326,-9.87849235534668,25.872135162353516,5.72229635062412
327,-11.408766746520996,26.70809555053711,6.12346615034963
328,-11.106132507324219,28.089385986328125,5.9427015417446984
329,-12.3260498046875,24.064226150512695,5.608680299877371
330,-10.991604804992676,27.140071868896484,5.963617763395959
331,-4.886031627655029,29.193235397338867,5.922520249115198
332,-12.704277038574219,28.599416732788086,5.436479306746342
333,-11.088353157043457,25.917112350463867,5.776595386136919
334,-13.83836841583252,28.117290496826172,5.7646217579046795
335,-10.888611793518066,25.649253845214844,5.676407505959538
336,-13.96505355834961,30.635093688964844,5.428065652990949
337,-13.330571174621582,26.643901824951172,6.02520461984775
338,-10.176700592041016,28.729814529418945,5.409701757559401
339,-13.11819839477539,31.24955177307129,5.784838417063469
340,-4.637775897979736,24.704301834106445,5.638657969754729
341,-10.292571067810059,25.3449649810791,5.96689892498984
342,-11.421588897705078,32.342708587646484,6.1802305631896095
343,-12.35068416595459,31.13987159729004,5.970226065875719
344,-12.449697494506836,34.074283599853516,6.650043486616603
345,-11.090420722961426,27.15095329284668,6.224047501374575
346,-9.325512886047363,30.04349708557129,6.132399247072657
347,-15.751678466796875,27.31878662109375,5.787854219596426
348,-14.870802879333496,32.843387603759766,5.629606725955981
349,-7.368594169616699,26.17430877685547,5.93785300714318
350,-10.505911827087402,29.412839889526367,5.955558547652323
351,-8.582820892333984,26.45010757446289,5.933964878179012
352,-11.051063537597656,31.388431549072266,5.829108732641045
353,-14.100335121154785,33.212608337402344,6.121603413773899
354,-12.58908748626709,39.11381912231445,5.933164633881601
355,-11.688836097717285,28.946474075317383,5.495626085927377
356,-12.49813461303711,25.719627380371094,6.217290968496739
357,-14.578751564025879,27.633506774902344,5.68244845759462
358,-11.273680686950684,31.701988220214844,5.466714373033358
359,-7.861606121063232,31.564680099487305,5.991577459864592
360,-11.50735855102539,33.123077392578125,6.115996178099177
361,-7.156286239624023,33.56752395629883,6.2289807185085255
362,-8.359579086303711,32.09959411621094,5.644365539027492
363,-15.477664947509766,32.50857162475586,6.2531776020622925
364,-12.443696975708008,29.864776611328125,6.026864173750215
365,-15.955435752868652,33.09650802612305,6.039946105966573
366,-14.559707641601562,41.11743927001953,5.255538518935847
367,-5.546760082244873,33.655452728271484,6.075960239969445
368,-14.358824729919434,33.25649642944336,5.80956168740487
369,-12.106402397155762,34.18513488769531,5.71366934735026
370,-11.18298053741455,32.76969528198242,5.5972954352349245
371,-11.015381813049316,34.517967224121094,5.7781212193007745
372,-14.85807991027832,38.58198165893555,5.554685364706976
373,-15.222221374511719,36.98102951049805,5.708794122716139
374,-11.335561752319336,35.35152053833008,5.928342947605326
375,-10.780853271484375,34.50454330444336,5.7472086056951905
376,-14.110244750976562,30.63710594177246,5.950464870053405
377,-11.032999038696289,40.23862075805664,6.210485976874255
378,-14.338088989257812,39.236202239990234,5.6332931504525074
379,-12.360479354858398,28.844562530517578,5.775853957221752
380,-5.316842079162598,30.12575340270996,5.628212115750032
381,-11.579397201538086,31.896825790405273,6.008100498967071
382,-6.7329535484313965,32.476070404052734,5.645567789028368
383,-9.99450969696045,37.9567756652832,6.028740132011463
384,-6.567577838897705,30.482023239135742,5.529221282579395
385,-12.527685165405273,34.146026611328125,5.509745704940445
386,-9.89633560180664,37.68497848510742,5.262010538215105
387,-11.687769889831543,32.59573745727539,5.671153039206494
388,-14.441815376281738,36.590335845947266,5.175022801018063
389,-8.55622673034668,31.301847457885742,5.444529321119553
390,-12.4050931930542,35.220115661621094,5.511266230020441
391,-10.636704444885254,32.259342193603516,5.161310472530811
392,-10.091144561767578,33.20967483520508,5.887486960047216
393,-14.31915283203125,32.0179443359375,5.712033377118538
394,-1.7799203395843506,40.536502838134766,5.730685298215615
395,-14.667218208312988,39.76892852783203,5.826964233088647
396,-12.722508430480957,37.86167526245117,5.484459260242264
397,-12.933176040649414,36.13365936279297,5.617597396023766
398,-15.24089527130127,35.53590393066406,5.423888621583356
399,-13.251723289489746,39.4704704284668,6.086953738927709
400,-13.914719581604004,35.969764709472656,5.9641180327520535
401,-13.408455848693848,39.977909088134766,6.015332208390841
402,-15.163780212402344,40.91510772705078,5.610280145164808
403,-13.861499786376953,43.69194030761719,6.231962092866821
404,-15.332151412963867,39.75733947753906,5.584992842492405
405,-14.454507827758789,40.14759826660156,5.548581178289038
406,-12.637392044067383,30.915386199951172,6.075349926565815
407,-17.015308380126953,45.21124267578125,5.665977921594019
408,-8.484953880310059,39.18909454345703,5.906185387942959
409,-14.75466251373291,39.602664947509766,5.19883289724145
410,-16.362703323364258,41.06889343261719,5.716830656801707
411,-13.320454597473145,32.065330505371094,5.88937222174266
412,-13.65902042388916,36.12763595581055,5.860503194132839
413,-14.941020011901855,40.19972229003906,5.073665353532919
414,-14.781389236450195,32.12895202636719,5.810076086998222
415,-7.416720390319824,38.46781921386719,5.398931537202218
416,-10.35369873046875,36.502498626708984,5.440909022618252
417,-12.194302558898926,38.71564483642578,5.492111478826365
418,-9.00492000579834,27.99856185913086,5.4679354403937905
419,-10.135408401489258,34.76505661010742,6.215864891187177
420,-14.911226272583008,35.237403869628906,5.643645867715606
421,-14.594151496887207,31.35646629333496,5.798370466646055
422,-15.576364517211914,40.33669662475586,5.956419552836346
423,-4.713348388671875,40.25423812866211,5.2501269473893615
424,-7.73098611831665,33.5611572265625,5.459877909939923
425,-11.384100914001465,40.4527473449707,5.617650714197899
426,-14.106916427612305,40.93927764892578,5.403992797137801
427,-15.364607810974121,41.385658264160156,5.352427692004888
428,-10.724374771118164,42.354915618896484,5.417348076452696
429,-2.0273258686065674,35.62336730957031,5.12932569000415
430,-10.724690437316895,36.92987823486328,5.366896897647463
431,-14.959301948547363,39.85961151123047,5.483126493366658
432,-12.43996524810791,36.14046859741211,5.684633443211094
433,-12.571609497070312,35.38457489013672,5.620437853931093
434,-11.189998626708984,30.146697998046875,6.111972022404654
435,-11.488457679748535,37.058895111083984,6.03326988496787
436,-14.971892356872559,38.01826858520508,5.9897115707284545
437,-12.86016845703125,35.049625396728516,5.449465637132135
438,-14.340591430664062,36.916812896728516,5.0165473081641165
439,-13.961766242980957,41.77495193481445,5.738556281250263
440,-14.364604949951172,44.62859344482422,5.882856628392352
441,-7.396156311035156,33.17496871948242,5.425945935028396
442,-6.3890275955200195,39.70481872558594,5.562342241273094
443,-14.001493453979492,41.87556457519531,6.15453652387524
444,-8.204723358154297,46.01152038574219,5.383501382659686
445,-11.126834869384766,45.739898681640625,5.166382349109979
446,-15.54345703125,40.07035827636719,5.441210749939724
447,-10.754610061645508,41.64101791381836,5.938675961752509
448,4.817134857177734,34.82462692260742,5.657863883674365
449,-11.320523262023926,41.34759521484375,5.247732200300762
450,-11.242847442626953,39.28628158569336,5.6141048303428285
451,-10.851075172424316,41.351985931396484,6.250082839929827
452,-12.653976440429688,42.32307434082031,5.652749281144942
453,-14.357019424438477,46.00855255126953,5.8613101227260955
454,-12.347185134887695,39.3178825378418,6.014887532219445
455,-16.343137741088867,47.115631103515625,5.508401935836736
456,-12.744454383850098,37.5968017578125,5.639585473007706
457,-12.033821105957031,38.19097900390625,5.417481449356583
458,-11.155075073242188,44.828311920166016,5.674955714136766
459,-10.116172790527344,35.84254837036133,5.8476495007946205
460,-11.523396492004395,36.96735382080078,5.830975755068309
461,-9.275369644165039,34.32992172241211,5.642663870183524
462,-12.55288314819336,39.909202575683594,5.5424804582779155
463,-14.204846382141113,35.22616195678711,5.116525130340949
464,-13.519641876220703,30.830663681030273,4.931189239418811
465,-11.7876615524292,42.3584098815918,5.537889920665639
466,-11.874517440795898,35.575931549072266,5.375155729904353
467,-15.375556945800781,36.4690055847168,5.313585147977048
468,-14.074698448181152,41.697975158691406,5.560489389076464
469,-15.251091003417969,36.52266311645508,5.403238666320468
470,-12.486193656921387,44.69633865356445,5.9944408368414495
471,-10.783096313476562,34.441322326660156,5.54168798449424
472,-6.015908241271973,38.172210693359375,5.505418138562974
473,-10.852628707885742,39.01260757446289,4.847984368096446
474,-14.443506240844727,31.483064651489258,5.80828556876317
475,-9.919275283813477,36.877418518066406,5.487432808772787
476,-11.975072860717773,31.082382202148438,5.4822638215238
477,-14.4844388961792,39.35023880004883,5.639236450583961
478,-12.013805389404297,34.49289321899414,5.787210953933515
479,-9.076336860656738,30.452478408813477,5.615977873531024
480,-10.440571784973145,30.483400344848633,5.458007306265296
481,-11.165261268615723,34.47804641723633,5.615479825505609
482,-14.941373825073242,40.380496978759766,5.104141571961277
483,-12.763096809387207,36.007015228271484,5.385718120368194
484,-9.096780776977539,40.90769577026367,4.963163555467019
485,-11.082871437072754,36.215328216552734,5.299504857740811
486,-7.74914026260376,26.916099548339844,6.17937316309285
487,-8.319561958312988,33.82470703125,5.631142829215438
488,-7.049436092376709,33.44337463378906,5.514182173792493
489,-11.809839248657227,36.63401794433594,5.4576293711225174
490,-9.802517890930176,34.50080871582031,5.863093682312391
491,-12.42258358001709,44.071693420410156,5.6493443152824145
492,-13.816493034362793,33.62996292114258,5.739863028928034
493,-9.631463050842285,38.8474006652832,5.395861920958126
494,-10.581238746643066,41.65031814575195,6.086231500796088
495,-9.097785949707031,38.54788589477539,5.796588700475148
496,-8.395536422729492,30.282840728759766,5.99381717389856
497,-9.004110336303711,37.817745208740234,5.521945146346722
498,-8.569911003112793,32.35803985595703,5.973916832435863
499,-10.719499588012695,36.0391731262207,5.748821408943456
500,-10.336450576782227,35.32923889160156,5.2764694478618175
501,-12.17073917388916,36.195953369140625,5.703140377905694
502,-12.856656074523926,39.74414825439453,5.732610766424151
503,-6.740508556365967,39.5274772644043,6.177066032066065
504,-10.375802993774414,37.112972259521484,5.681241701593972
505,-11.182954788208008,31.744888305664062,5.5657262717924025
506,21.248939514160156,33.30855941772461,5.508285986209555
507,-8.241011619567871,30.432708740234375,5.384098721676393
508,-12.15904426574707,35.19435119628906,5.435366588417123
509,-11.290460586547852,33.45793533325195,5.548393100220222
510,-12.213231086730957,34.81207275390625,5.346957951163688
511,-11.2644624710083,42.00098419189453,5.866822404463639
512,-7.06174898147583,31.7086238861084,5.249134646704407
513,-7.870487689971924,34.8770866394043,5.383846541591385
514,-9.263208389282227,47.60789489746094,6.065362995553615
515,-10.32214641571045,40.38936233520508,5.909932129229713
516,-7.173322677612305,30.787738800048828,5.678564092560311
517,-11.724935531616211,39.09272003173828,5.776640903718865
518,-10.705469131469727,36.96879196166992,5.823481801924901
519,-9.649443626403809,32.26457977294922,5.9103692157154715
520,-11.302092552185059,27.301536560058594,5.651169855265772
521,-10.17738151550293,28.5665225982666,5.258755077286642
522,-8.933059692382812,31.611148834228516,5.8039048468715535
523,-11.202224731445312,32.238182067871094,5.683329313837726
524,-9.239221572875977,34.123985290527344,5.902048911535253
525,-10.278745651245117,32.63591384887695,5.927701338764827
526,-12.077014923095703,39.768287658691406,6.267142072605262
527,4.158707141876221,31.771013259887695,6.148433136613018
528,-10.807153701782227,33.732322692871094,5.361494763970139
529,5.646886348724365,34.82411193847656,6.066426553788836
530,-6.541592121124268,31.828901290893555,5.698079874689345
531,-8.340197563171387,28.204910278320312,5.954945542546963
532,-11.155823707580566,33.22406768798828,6.218438453042722
533,-4.072608947753906,36.50688171386719,6.038845080417357
534,-7.703286170959473,35.35508728027344,5.600347750838578
535,-8.909661293029785,28.189245223999023,5.851685163647905
536,-9.670821189880371,26.802234649658203,5.5733582854723
537,-9.936887741088867,29.282928466796875,5.447526008813437
538,-8.124947547912598,27.73037338256836,5.461779818678253
539,-10.955162048339844,39.12088394165039,5.262558352570979
540,-7.271252632141113,40.76169967651367,5.879067014765107
541,-12.397269248962402,37.177974700927734,5.7259941216942885
542,-7.416928768157959,38.572174072265625,5.510131425061767
543,-11.01608943939209,52.25242614746094,5.342175247515436
544,-9.12639045715332,44.1959114074707,5.359097403420639
545,-9.454941749572754,37.80405044555664,5.366049435081008
546,-8.715108871459961,42.24794006347656,5.422899129240059
547,-9.959677696228027,27.88950538635254,5.329057190682287
548,-9.82669448852539,42.26761245727539,5.242165887731383
549,-11.654304504394531,30.0594539642334,5.676013427517157
550,-9.41860580444336,32.751983642578125,5.613856378000625
551,-6.155195236206055,29.439233779907227,5.230418402439632
552,-8.471405982971191,35.6970329284668,5.737033128229854
553,-4.528487682342529,29.92124366760254,5.66187896679653
554,-8.282866477966309,31.742042541503906,5.772249431465024
555,-11.574448585510254,29.75322723388672,5.138879722765886
556,-9.362848281860352,34.248416900634766,5.367668352596238
557,-8.339502334594727,33.179534912109375,5.3557434980576435
558,-6.295689582824707,35.8397331237793,5.56606337446773
559,-6.206918716430664,29.544010162353516,4.852347751193249
560,-5.674470901489258,32.32081985473633,5.3891503251704105
561,-11.283193588256836,31.257753372192383,5.449829243666819
562,-9.036503791809082,31.45766830444336,5.629246203735376
563,-8.083852767944336,31.150421142578125,5.4501452111435365
